lon,lat
100.40966831918004,16.26359588177258
99.57773920246984,11.800133379369822
104.43529545401094,16.590234644795117
103.72223735181564,18.05754821138531
104.95011862193493,15.203664061477141
98.96740065967808,18.076888106384125
102.96751434439784,15.100592088242443
102.84054109774246,17.512721050985967
98.56367898097528,9.922485714244827
102.12893575731513,12.785053142770721
98.65516599919252,16.646514764714958
101.61877754282752,14.04454077586481
101.41696414012873,13.541286751082092
100.0450883794851,7.459178766286254
101.34782167687784,6.739899162253607
103.82270312942205,17.513123515224336
100.43141819870638,17.726069865941177
102.16265004332013,15.028036062573573
99.48408707776233,16.350408446671295
100.51417072413332,14.420780174940067
103.62349253315057,16.595951603761243
104.7291515898099,15.862398264392803
100.5184547811338,17.09473597039019
101.55234300440014,17.492442864144827
97.94743248679151,18.727333292534503
102.47117486043459,16.403320012400968
104.40982653012257,14.95164117535546
99.57035599813872,6.731817040497598
99.84633066141204,19.7614170952387
103.65576694886894,14.927773687299805
100.34145622972946,14.638063947388133
100.62226242258754,13.594139590461069
100.55732297304122,13.71759757008235
99.98698452247345,15.682314563157856
103.82844819149074,15.938522018236714
99.09915938702673,9.1338132181165
102.24401009200233,17.194830826629733
104.37151118479193,15.849700142934854
103.18726982529844,16.07374698586453
98.27273792228328,7.86370621154316
100.81708444333701,18.828059482891533
100.89700240096535,15.117600379980313
98.88321462968163,7.909144804795171
100.01293743145203,18.213911985571453
99.35998594329727,7.48356217487681
99.80389539734826,14.648468014975688
102.50319501148272,12.138230243701447
99.5857449774331,13.549530930732391
101.1886579417261,6.164062790947469
100.35651770575959,13.949854409284796
99.7073199322324,8.51358626995086
100.32097766714898,14.87161582549246
99.93674023845946,13.359319891625168
104.31900403892148,17.429409546301436
100.54875918665752,6.948841436933641
100.22562436802312,19.21807804350682
101.7517276334595,6.126806227648525
101.21822471362796,14.262571956951106
101.95025698352515,16.145309210291042
99.58078098412251,15.332980440273158
99.60753927453007,12.998653780698776
98.10189674155853,8.69774345233541
101.24259645442251,16.392696585108702
102.33231143936476,13.677723428346518
98.90387286341414,10.298479576354456
99.99666396478574,15.188934111428287
101.02601666089981,14.668993856655177
100.56915303984732,14.083092358547031
101.34322213300793,12.84096596935709
101.12182744054911,13.046082846947733
99.51035219376158,18.274102943523147
99.79635036473955,17.36413922905163
98.77369762323546,18.90844144005603
100.17726327772687,13.596288814502003
102.77240707978964,17.972928025556264
100.06803359480108,13.887611205677418
99.05082693624655,14.614266001460805
