from;to;polyline;weight
Kalasin;Bangkok;LINESTRING(103.623492533 16.5959516038, 100.557322973 13.7175975701);0.00383760856393
Kalasin;Bueng Kan;LINESTRING(103.623492533 16.5959516038, 103.722237352 18.0575482114);0.00865800865801
Kalasin;Buriram;LINESTRING(103.623492533 16.5959516038, 102.967514344 15.1005920882);0.0155963302752
Kalasin;Chonburi;LINESTRING(103.623492533 16.5959516038, 101.121827441 13.0460828469);0.00654333472131
Kalasin;Chachoengsao;LINESTRING(103.623492533 16.5959516038, 101.41696414 13.5412867511);0.00834105653383
Kalasin;Chiang Mai;LINESTRING(103.623492533 16.5959516038, 98.7736976232 18.9084414401);0.00310136157337
Kalasin;Chai Nat;LINESTRING(103.623492533 16.5959516038, 99.9966639648 15.1889341114);0.00521221146687
Kalasin;Chaiyaphum;LINESTRING(103.623492533 16.5959516038, 101.950256984 16.1453092103);0.0155721056195
Kalasin;Chumphon;LINESTRING(103.623492533 16.5959516038, 98.9038728634 10.2984795764);0.00746887966805
Kalasin;Chiang Rai;LINESTRING(103.623492533 16.5959516038, 99.8463306614 19.7614170952);0.00273878808627
Kalasin;Chanthaburi;LINESTRING(103.623492533 16.5959516038, 102.128935757 12.7850531428);0.00693866222592
Kalasin;Krabi;LINESTRING(103.623492533 16.5959516038, 98.8832146297 7.9091448048);0.0019147917664
Kalasin;Khon Kaen;LINESTRING(103.623492533 16.5959516038, 102.47117486 16.4033200124);0.0611187845304
Kalasin;Kamphaeng Phet;LINESTRING(103.623492533 16.5959516038, 99.4840870778 16.3504084467);0.00245248313918
Kalasin;Kanchanaburi;LINESTRING(103.623492533 16.5959516038, 99.0508269362 14.6142660015);0.00480219528928
Kalasin;Kalasin;LINESTRING(103.623492533 16.5959516038, 103.623492533 16.5959516038);0.0
Kalasin;Loei Province;LINESTRING(103.623492533 16.5959516038, 101.552343004 17.4924428641);0.0202342917998
Kalasin;Lampang;LINESTRING(103.623492533 16.5959516038, 99.5103521938 18.2741029435);0.00334634690463
Kalasin;Lamphun;LINESTRING(103.623492533 16.5959516038, 98.9674006597 18.0768881064);0.00493096646943
Kalasin;Lopburi Province;LINESTRING(103.623492533 16.5959516038, 100.897002401 15.11760038);0.0089565606807
Kalasin;Mukdahan;LINESTRING(103.623492533 16.5959516038, 104.435295454 16.5902346448);0.043935052531
Kalasin;Maha Sarakham;LINESTRING(103.623492533 16.5959516038, 103.187269825 16.0737469859);0.0982824427481
Kalasin;Mae Hong Son;LINESTRING(103.623492533 16.5959516038, 97.9474324868 18.7273332925);0.00231124807396
Kalasin;Nan;LINESTRING(103.623492533 16.5959516038, 100.817084443 18.8280594829);0.00411240575737
Kalasin;Nonthaburi;LINESTRING(103.623492533 16.5959516038, 100.356517706 13.9498544093);0.00454402019565
Kalasin;Nong Bua Lam Phu;LINESTRING(103.623492533 16.5959516038, 102.244010092 17.1948308266);0.00844772967265
Kalasin;Nong Khai;LINESTRING(103.623492533 16.5959516038, 102.77240708 17.9729280256);0.0151898734177
Kalasin;Nakhon Ratchasima;LINESTRING(103.623492533 16.5959516038, 102.162650043 15.0280360626);0.0183486238532
Kalasin;Nakhon Phanom;LINESTRING(103.623492533 16.5959516038, 104.319004039 17.4294095463);0.0419207317073
Kalasin;Nakhon Pathom;LINESTRING(103.623492533 16.5959516038, 100.068033595 13.8876112057);0.00347101700798
Kalasin;Nakhon Si Thammarat;LINESTRING(103.623492533 16.5959516038, 99.7073199322 8.51358626995);0.0025332488917
Kalasin;Nakhon Sawan;LINESTRING(103.623492533 16.5959516038, 99.9869845225 15.6823145632);0.00459039548023
Kalasin;Narathiwat;LINESTRING(103.623492533 16.5959516038, 101.751727633 6.12680622765);0.000683526999316
Kalasin;Nakhon Nayok;LINESTRING(103.623492533 16.5959516038, 101.218224714 14.262571957);0.00734589587991
Kalasin;Phetchaburi;LINESTRING(103.623492533 16.5959516038, 99.6075392745 12.9986537807);0.00594421582076
Kalasin;Phichit;LINESTRING(103.623492533 16.5959516038, 100.409668319 16.2635958818);0.00298953662182
Kalasin;Prachuap Khiri Khan;LINESTRING(103.623492533 16.5959516038, 99.5777392025 11.8001333794);0.00734969866235
Kalasin;Phuket;LINESTRING(103.623492533 16.5959516038, 98.2727379223 7.86370621154);0.00162370610919
Kalasin;Phatthalung;LINESTRING(103.623492533 16.5959516038, 100.045088379 7.45917876629);0.000943396226415
Kalasin;Phitsanulok;LINESTRING(103.623492533 16.5959516038, 100.518454781 17.0947359704);0.00620306888671
Kalasin;Phang Nga;LINESTRING(103.623492533 16.5959516038, 98.1018967416 8.69774345234);0.00389755011136
Kalasin;Phetchabun;LINESTRING(103.623492533 16.5959516038, 101.242596454 16.3926965851);0.00940766550523
Kalasin;Phrae;LINESTRING(103.623492533 16.5959516038, 100.012937431 18.2139119856);0.00728787090057
Kalasin;Prachinburi;LINESTRING(103.623492533 16.5959516038, 101.618777543 14.0445407759);0.00760263558033
Kalasin;Pathum Thani;LINESTRING(103.623492533 16.5959516038, 100.56915304 14.0830923585);0.00569743280381
Kalasin;Pattani;LINESTRING(103.623492533 16.5959516038, 101.347821677 6.73989916225);0.0
Kalasin;Phayao;LINESTRING(103.623492533 16.5959516038, 100.225624368 19.2180780435);0.00297619047619
Kalasin;Ratchaburi;LINESTRING(103.623492533 16.5959516038, 99.5857449774 13.5495309307);0.00290502793296
Kalasin;Roi Et;LINESTRING(103.623492533 16.5959516038, 103.828448191 15.9385220182);0.0799112097669
Kalasin;Ranong;LINESTRING(103.623492533 16.5959516038, 98.563678981 9.92248571424);0.00223214285714
Kalasin;Rayong;LINESTRING(103.623492533 16.5959516038, 101.343222133 12.8409659694);0.00921105326392
Kalasin;Sing Buri;LINESTRING(103.623492533 16.5959516038, 100.320977667 14.8716158255);0.00460564191134
Kalasin;Songkhla;LINESTRING(103.623492533 16.5959516038, 100.548759187 6.94884143693);0.00128838307924
Kalasin;Samut Songkhram;LINESTRING(103.623492533 16.5959516038, 99.9367402385 13.3593198916);0.00697084917617
Kalasin;Samut Sakhon;LINESTRING(103.623492533 16.5959516038, 100.177263278 13.5962888145);0.00625
Kalasin;Sa Kaeo;LINESTRING(103.623492533 16.5959516038, 102.332311439 13.6777234283);0.00441176470588
Kalasin;Surat Thani;LINESTRING(103.623492533 16.5959516038, 99.099159387 9.13381321812);0.00281866583151
Kalasin;Sakon Nakhon;LINESTRING(103.623492533 16.5959516038, 103.822703129 17.5131235152);0.0414937759336
Kalasin;Suphan Buri;LINESTRING(103.623492533 16.5959516038, 99.8038953973 14.648468015);0.0050779833152
Kalasin;Samut Prakan;LINESTRING(103.623492533 16.5959516038, 100.622262423 13.5941395905);0.004374604271
Kalasin;Saraburi;LINESTRING(103.623492533 16.5959516038, 101.026016661 14.6689938567);0.0130602552686
Kalasin;Surin;LINESTRING(103.623492533 16.5959516038, 103.655766949 14.9277736873);0.00944032366824
Kalasin;Sisaket;LINESTRING(103.623492533 16.5959516038, 104.40982653 14.9516411754);0.012323943662
Kalasin;Sukhothai;LINESTRING(103.623492533 16.5959516038, 99.7963503647 17.3641392291);0.00278745644599
Kalasin;Satun;LINESTRING(103.623492533 16.5959516038, 99.5703559981 6.7318170405);0.00297840655249
Kalasin;Tak;LINESTRING(103.623492533 16.5959516038, 98.6551659992 16.6465147647);0.003125
Kalasin;Trang;LINESTRING(103.623492533 16.5959516038, 99.3599859433 7.48356217488);0.00237341772152
Kalasin;Trat;LINESTRING(103.623492533 16.5959516038, 102.503195011 12.1382302437);0.00426666666667
Kalasin;Ubon Ratchathani;LINESTRING(103.623492533 16.5959516038, 104.950118622 15.2036640615);0.0129608294931
Kalasin;Udon Thani;LINESTRING(103.623492533 16.5959516038, 102.840541098 17.512721051);0.024531024531
Kalasin;Uttaradit;LINESTRING(103.623492533 16.5959516038, 100.431418199 17.7260698659);0.00627177700348
Kalasin;Uthai Thani;LINESTRING(103.623492533 16.5959516038, 99.5807809841 15.3329804403);0.00339270568278
Kalasin;Yala;LINESTRING(103.623492533 16.5959516038, 101.188657942 6.16406279095);0.000974658869396
Kalasin;Yasothon;LINESTRING(103.623492533 16.5959516038, 104.371511185 15.8497001429);0.0244131455399
Loei Province;Amnat Charoen;LINESTRING(101.552343004 17.4924428641, 104.72915159 15.8623982644);0.0083081570997
Loei Province;Ang Thong;LINESTRING(101.552343004 17.4924428641, 100.34145623 14.6380639474);0.00500500500501
Loei Province;Phra Nakhon Si Ayutthaya;LINESTRING(101.552343004 17.4924428641, 100.514170724 14.4207801749);0.0109705730511
Loei Province;Bangkok;LINESTRING(101.552343004 17.4924428641, 100.557322973 13.7175975701);0.0080624262144
Loei Province;Bueng Kan;LINESTRING(101.552343004 17.4924428641, 103.722237352 18.0575482114);0.0133136094675
Loei Province;Buriram;LINESTRING(101.552343004 17.4924428641, 102.967514344 15.1005920882);0.0118275467379
Loei Province;Chonburi;LINESTRING(101.552343004 17.4924428641, 101.121827441 13.0460828469);0.0111253494874
Loei Province;Chachoengsao;LINESTRING(101.552343004 17.4924428641, 101.41696414 13.5412867511);0.00969645868465
Loei Province;Chiang Mai;LINESTRING(101.552343004 17.4924428641, 98.7736976232 18.9084414401);0.00772399588054
Loei Province;Chai Nat;LINESTRING(101.552343004 17.4924428641, 99.9966639648 15.1889341114);0.00280426247897
Loei Province;Chaiyaphum;LINESTRING(101.552343004 17.4924428641, 101.950256984 16.1453092103);0.0237717908082
Loei Province;Chumphon;LINESTRING(101.552343004 17.4924428641, 98.9038728634 10.2984795764);0.00793166564979
Loei Province;Chiang Rai;LINESTRING(101.552343004 17.4924428641, 99.8463306614 19.7614170952);0.0080051232789
Loei Province;Chanthaburi;LINESTRING(101.552343004 17.4924428641, 102.128935757 12.7850531428);0.012702366127
Loei Province;Krabi;LINESTRING(101.552343004 17.4924428641, 98.8832146297 7.9091448048);0.00281934504446
Loei Province;Khon Kaen;LINESTRING(101.552343004 17.4924428641, 102.47117486 16.4033200124);0.0507500797957
Loei Province;Kamphaeng Phet;LINESTRING(101.552343004 17.4924428641, 99.4840870778 16.3504084467);0.00826848249027
Loei Province;Kanchanaburi;LINESTRING(101.552343004 17.4924428641, 99.0508269362 14.6142660015);0.01066722443
Loei Province;Kalasin;LINESTRING(101.552343004 17.4924428641, 103.623492533 16.5959516038);0.0202342917998
Loei Province;Loei Province;LINESTRING(101.552343004 17.4924428641, 101.552343004 17.4924428641);0.0
Loei Province;Lampang;LINESTRING(101.552343004 17.4924428641, 99.5103521938 18.2741029435);0.00975731798849
Loei Province;Lamphun;LINESTRING(101.552343004 17.4924428641, 98.9674006597 18.0768881064);0.0110249081258
Loei Province;Lopburi Province;LINESTRING(101.552343004 17.4924428641, 100.897002401 15.11760038);0.011273957159
Loei Province;Mukdahan;LINESTRING(101.552343004 17.4924428641, 104.435295454 16.5902346448);0.0118968935889
Loei Province;Maha Sarakham;LINESTRING(101.552343004 17.4924428641, 103.187269825 16.0737469859);0.0296374702302
Loei Province;Mae Hong Son;LINESTRING(101.552343004 17.4924428641, 97.9474324868 18.7273332925);0.00288350634371
Loei Province;Nan;LINESTRING(101.552343004 17.4924428641, 100.817084443 18.8280594829);0.0116959064327
Loei Province;Nonthaburi;LINESTRING(101.552343004 17.4924428641, 100.356517706 13.9498544093);0.0111908000495
Loei Province;Nong Bua Lam Phu;LINESTRING(101.552343004 17.4924428641, 102.244010092 17.1948308266);0.0326167531505
Loei Province;Nong Khai;LINESTRING(101.552343004 17.4924428641, 102.77240708 17.9729280256);0.041346973572
Loei Province;Nakhon Ratchasima;LINESTRING(101.552343004 17.4924428641, 102.162650043 15.0280360626);0.0193340494092
Loei Province;Nakhon Phanom;LINESTRING(101.552343004 17.4924428641, 104.319004039 17.4294095463);0.0140449438202
Loei Province;Nakhon Pathom;LINESTRING(101.552343004 17.4924428641, 100.068033595 13.8876112057);0.00964095744681
Loei Province;Nakhon Si Thammarat;LINESTRING(101.552343004 17.4924428641, 99.7073199322 8.51358626995);0.00798004987531
Loei Province;Nakhon Sawan;LINESTRING(101.552343004 17.4924428641, 99.9869845225 15.6823145632);0.0120221948212
Loei Province;Narathiwat;LINESTRING(101.552343004 17.4924428641, 101.751727633 6.12680622765);0.000526038926881
Loei Province;Nakhon Nayok;LINESTRING(101.552343004 17.4924428641, 101.218224714 14.262571957);0.00927226749087
Loei Province;Phetchaburi;LINESTRING(101.552343004 17.4924428641, 99.6075392745 12.9986537807);0.00990099009901
Loei Province;Phichit;LINESTRING(101.552343004 17.4924428641, 100.409668319 16.2635958818);0.00621820237422
Loei Province;Prachuap Khiri Khan;LINESTRING(101.552343004 17.4924428641, 99.5777392025 11.8001333794);0.0133425990271
Loei Province;Phuket;LINESTRING(101.552343004 17.4924428641, 98.2727379223 7.86370621154);0.004674644727
Loei Province;Phatthalung;LINESTRING(101.552343004 17.4924428641, 100.045088379 7.45917876629);0.00334672021419
Loei Province;Phitsanulok;LINESTRING(101.552343004 17.4924428641, 100.518454781 17.0947359704);0.0322580645161
Loei Province;Phang Nga;LINESTRING(101.552343004 17.4924428641, 98.1018967416 8.69774345234);0.0080971659919
Loei Province;Phetchabun;LINESTRING(101.552343004 17.4924428641, 101.242596454 16.3926965851);0.0490720352312
Loei Province;Phrae;LINESTRING(101.552343004 17.4924428641, 100.012937431 18.2139119856);0.0102171136654
Loei Province;Prachinburi;LINESTRING(101.552343004 17.4924428641, 101.618777543 14.0445407759);0.0108333333333
Loei Province;Pathum Thani;LINESTRING(101.552343004 17.4924428641, 100.56915304 14.0830923585);0.0102715080144
Loei Province;Pattani;LINESTRING(101.552343004 17.4924428641, 101.347821677 6.73989916225);0.00066401062417
Loei Province;Phayao;LINESTRING(101.552343004 17.4924428641, 100.225624368 19.2180780435);0.00572363041701
Loei Province;Ratchaburi;LINESTRING(101.552343004 17.4924428641, 99.5857449774 13.5495309307);0.00530612244898
Loei Province;Roi Et;LINESTRING(101.552343004 17.4924428641, 103.828448191 15.9385220182);0.0214224507284
Loei Province;Ranong;LINESTRING(101.552343004 17.4924428641, 98.563678981 9.92248571424);0.00375657400451
Loei Province;Rayong;LINESTRING(101.552343004 17.4924428641, 101.343222133 12.8409659694);0.0121951219512
Loei Province;Sing Buri;LINESTRING(101.552343004 17.4924428641, 100.320977667 14.8716158255);0.00924641701341
Loei Province;Songkhla;LINESTRING(101.552343004 17.4924428641, 100.548759187 6.94884143693);0.00492513790386
Loei Province;Samut Songkhram;LINESTRING(101.552343004 17.4924428641, 99.9367402385 13.3593198916);0.00892857142857
Loei Province;Samut Sakhon;LINESTRING(101.552343004 17.4924428641, 100.177263278 13.5962888145);0.00759493670886
Loei Province;Sa Kaeo;LINESTRING(101.552343004 17.4924428641, 102.332311439 13.6777234283);0.0072585147962
Loei Province;Surat Thani;LINESTRING(101.552343004 17.4924428641, 99.099159387 9.13381321812);0.00580270793037
Loei Province;Sakon Nakhon;LINESTRING(101.552343004 17.4924428641, 103.822703129 17.5131235152);0.0247759620453
Loei Province;Suphan Buri;LINESTRING(101.552343004 17.4924428641, 99.8038953973 14.648468015);0.0103904282116
Loei Province;Samut Prakan;LINESTRING(101.552343004 17.4924428641, 100.622262423 13.5941395905);0.00834319860195
Loei Province;Saraburi;LINESTRING(101.552343004 17.4924428641, 101.026016661 14.6689938567);0.0139547130068
Loei Province;Surin;LINESTRING(101.552343004 17.4924428641, 103.655766949 14.9277736873);0.0104438642298
Loei Province;Sisaket;LINESTRING(101.552343004 17.4924428641, 104.40982653 14.9516411754);0.007452258966
Loei Province;Sukhothai;LINESTRING(101.552343004 17.4924428641, 99.7963503647 17.3641392291);0.00805585392052
Loei Province;Satun;LINESTRING(101.552343004 17.4924428641, 99.5703559981 6.7318170405);0.00337268128162
Loei Province;Tak;LINESTRING(101.552343004 17.4924428641, 98.6551659992 16.6465147647);0.0064039408867
Loei Province;Trang;LINESTRING(101.552343004 17.4924428641, 99.3599859433 7.48356217488);0.00353148911124
Loei Province;Trat;LINESTRING(101.552343004 17.4924428641, 102.503195011 12.1382302437);0.0108885017422
Loei Province;Ubon Ratchathani;LINESTRING(101.552343004 17.4924428641, 104.950118622 15.2036640615);0.01540436457
Loei Province;Udon Thani;LINESTRING(101.552343004 17.4924428641, 102.840541098 17.512721051);0.053911205074
Loei Province;Uttaradit;LINESTRING(101.552343004 17.4924428641, 100.431418199 17.7260698659);0.0140086206897
Loei Province;Uthai Thani;LINESTRING(101.552343004 17.4924428641, 99.5807809841 15.3329804403);0.00371517027864
Loei Province;Yala;LINESTRING(101.552343004 17.4924428641, 101.188657942 6.16406279095);0.00273785078713
Loei Province;Yasothon;LINESTRING(101.552343004 17.4924428641, 104.371511185 15.8497001429);0.0119126406353
Lampang;Amnat Charoen;LINESTRING(99.5103521938 18.2741029435, 104.72915159 15.8623982644);0.000995355009954
Lampang;Ang Thong;LINESTRING(99.5103521938 18.2741029435, 100.34145623 14.6380639474);0.0117905127502
Lampang;Phra Nakhon Si Ayutthaya;LINESTRING(99.5103521938 18.2741029435, 100.514170724 14.4207801749);0.0295390608093
Lampang;Bangkok;LINESTRING(99.5103521938 18.2741029435, 100.557322973 13.7175975701);0.0171511256756
Lampang;Bueng Kan;LINESTRING(99.5103521938 18.2741029435, 103.722237352 18.0575482114);0.000655737704918
Lampang;Buriram;LINESTRING(99.5103521938 18.2741029435, 102.967514344 15.1005920882);0.00908032596042
Lampang;Chonburi;LINESTRING(99.5103521938 18.2741029435, 101.121827441 13.0460828469);0.0215676806696
Lampang;Chachoengsao;LINESTRING(99.5103521938 18.2741029435, 101.41696414 13.5412867511);0.0192125984252
Lampang;Chiang Mai;LINESTRING(99.5103521938 18.2741029435, 98.7736976232 18.9084414401);0.114403709607
Lampang;Chai Nat;LINESTRING(99.5103521938 18.2741029435, 99.9966639648 15.1889341114);0.0245054620608
Lampang;Chaiyaphum;LINESTRING(99.5103521938 18.2741029435, 101.950256984 16.1453092103);0.00667408231368
Lampang;Chumphon;LINESTRING(99.5103521938 18.2741029435, 98.9038728634 10.2984795764);0.00542822677925
Lampang;Chiang Rai;LINESTRING(99.5103521938 18.2741029435, 99.8463306614 19.7614170952);0.0609042553191
Lampang;Chanthaburi;LINESTRING(99.5103521938 18.2741029435, 102.128935757 12.7850531428);0.0151889791593
Lampang;Krabi;LINESTRING(99.5103521938 18.2741029435, 98.8832146297 7.9091448048);0.00462004142106
Lampang;Khon Kaen;LINESTRING(99.5103521938 18.2741029435, 102.47117486 16.4033200124);0.0115026921194
Lampang;Kamphaeng Phet;LINESTRING(99.5103521938 18.2741029435, 99.4840870778 16.3504084467);0.0601355166573
Lampang;Kanchanaburi;LINESTRING(99.5103521938 18.2741029435, 99.0508269362 14.6142660015);0.0154325798909
Lampang;Kalasin;LINESTRING(99.5103521938 18.2741029435, 103.623492533 16.5959516038);0.00334634690463
Lampang;Loei Province;LINESTRING(99.5103521938 18.2741029435, 101.552343004 17.4924428641);0.00975731798849
Lampang;Lampang;LINESTRING(99.5103521938 18.2741029435, 99.5103521938 18.2741029435);0.0
Lampang;Lamphun;LINESTRING(99.5103521938 18.2741029435, 98.9674006597 18.0768881064);0.122570194384
Lampang;Lopburi Province;LINESTRING(99.5103521938 18.2741029435, 100.897002401 15.11760038);0.0155596841616
Lampang;Mukdahan;LINESTRING(99.5103521938 18.2741029435, 104.435295454 16.5902346448);0.00155860349127
Lampang;Maha Sarakham;LINESTRING(99.5103521938 18.2741029435, 103.187269825 16.0737469859);0.0063199711087
Lampang;Mae Hong Son;LINESTRING(99.5103521938 18.2741029435, 97.9474324868 18.7273332925);0.0121301775148
Lampang;Nan;LINESTRING(99.5103521938 18.2741029435, 100.817084443 18.8280594829);0.02487135506
Lampang;Nonthaburi;LINESTRING(99.5103521938 18.2741029435, 100.356517706 13.9498544093);0.0215212097185
Lampang;Nong Bua Lam Phu;LINESTRING(99.5103521938 18.2741029435, 102.244010092 17.1948308266);0.00260841212912
Lampang;Nong Khai;LINESTRING(99.5103521938 18.2741029435, 102.77240708 17.9729280256);0.00560702096538
Lampang;Nakhon Ratchasima;LINESTRING(99.5103521938 18.2741029435, 102.162650043 15.0280360626);0.0157988871224
Lampang;Nakhon Phanom;LINESTRING(99.5103521938 18.2741029435, 104.319004039 17.4294095463);0.00374208405296
Lampang;Nakhon Pathom;LINESTRING(99.5103521938 18.2741029435, 100.068033595 13.8876112057);0.0167687235045
Lampang;Nakhon Si Thammarat;LINESTRING(99.5103521938 18.2741029435, 99.7073199322 8.51358626995);0.00597663678348
Lampang;Nakhon Sawan;LINESTRING(99.5103521938 18.2741029435, 99.9869845225 15.6823145632);0.0572827938671
Lampang;Narathiwat;LINESTRING(99.5103521938 18.2741029435, 101.751727633 6.12680622765);0.000558347292016
Lampang;Nakhon Nayok;LINESTRING(99.5103521938 18.2741029435, 101.218224714 14.262571957);0.00937799043062
Lampang;Phetchaburi;LINESTRING(99.5103521938 18.2741029435, 99.6075392745 12.9986537807);0.0191678354371
Lampang;Phichit;LINESTRING(99.5103521938 18.2741029435, 100.409668319 16.2635958818);0.0164415736935
Lampang;Prachuap Khiri Khan;LINESTRING(99.5103521938 18.2741029435, 99.5777392025 11.8001333794);0.0204708290686
Lampang;Phuket;LINESTRING(99.5103521938 18.2741029435, 98.2727379223 7.86370621154);0.00641940085592
Lampang;Phatthalung;LINESTRING(99.5103521938 18.2741029435, 100.045088379 7.45917876629);0.00125904941769
Lampang;Phitsanulok;LINESTRING(99.5103521938 18.2741029435, 100.518454781 17.0947359704);0.049001814882
Lampang;Phang Nga;LINESTRING(99.5103521938 18.2741029435, 98.1018967416 8.69774345234);0.00435227854583
Lampang;Phetchabun;LINESTRING(99.5103521938 18.2741029435, 101.242596454 16.3926965851);0.0195082300345
Lampang;Phrae;LINESTRING(99.5103521938 18.2741029435, 100.012937431 18.2139119856);0.0744568097509
Lampang;Prachinburi;LINESTRING(99.5103521938 18.2741029435, 101.618777543 14.0445407759);0.00686274509804
Lampang;Pathum Thani;LINESTRING(99.5103521938 18.2741029435, 100.56915304 14.0830923585);0.0244690397846
Lampang;Pattani;LINESTRING(99.5103521938 18.2741029435, 101.347821677 6.73989916225);0.000313676286073
Lampang;Phayao;LINESTRING(99.5103521938 18.2741029435, 100.225624368 19.2180780435);0.0601484514973
Lampang;Ratchaburi;LINESTRING(99.5103521938 18.2741029435, 99.5857449774 13.5495309307);0.0110159118727
Lampang;Roi Et;LINESTRING(99.5103521938 18.2741029435, 103.828448191 15.9385220182);0.00568884491714
Lampang;Ranong;LINESTRING(99.5103521938 18.2741029435, 98.563678981 9.92248571424);0.00232480903354
Lampang;Rayong;LINESTRING(99.5103521938 18.2741029435, 101.343222133 12.8409659694);0.0182025028441
Lampang;Sing Buri;LINESTRING(99.5103521938 18.2741029435, 100.320977667 14.8716158255);0.0309415844225
Lampang;Songkhla;LINESTRING(99.5103521938 18.2741029435, 100.548759187 6.94884143693);0.00384786147699
Lampang;Samut Songkhram;LINESTRING(99.5103521938 18.2741029435, 99.9367402385 13.3593198916);0.0108757870635
Lampang;Samut Sakhon;LINESTRING(99.5103521938 18.2741029435, 100.177263278 13.5962888145);0.0143317807238
Lampang;Sa Kaeo;LINESTRING(99.5103521938 18.2741029435, 102.332311439 13.6777234283);0.00577034045009
Lampang;Surat Thani;LINESTRING(99.5103521938 18.2741029435, 99.099159387 9.13381321812);0.00833649109511
Lampang;Sakon Nakhon;LINESTRING(99.5103521938 18.2741029435, 103.822703129 17.5131235152);0.00359811790756
Lampang;Suphan Buri;LINESTRING(99.5103521938 18.2741029435, 99.8038953973 14.648468015);0.0219389887171
Lampang;Samut Prakan;LINESTRING(99.5103521938 18.2741029435, 100.622262423 13.5941395905);0.0190064569881
Lampang;Saraburi;LINESTRING(99.5103521938 18.2741029435, 101.026016661 14.6689938567);0.0146708234
Lampang;Surin;LINESTRING(99.5103521938 18.2741029435, 103.655766949 14.9277736873);0.00360710321865
Lampang;Sisaket;LINESTRING(99.5103521938 18.2741029435, 104.40982653 14.9516411754);0.0026075619296
Lampang;Sukhothai;LINESTRING(99.5103521938 18.2741029435, 99.7963503647 17.3641392291);0.030697943817
Lampang;Satun;LINESTRING(99.5103521938 18.2741029435, 99.5703559981 6.7318170405);0.0026026604974
Lampang;Tak;LINESTRING(99.5103521938 18.2741029435, 98.6551659992 16.6465147647);0.0664185513885
Lampang;Trang;LINESTRING(99.5103521938 18.2741029435, 99.3599859433 7.48356217488);0.00296120817293
Lampang;Trat;LINESTRING(99.5103521938 18.2741029435, 102.503195011 12.1382302437);0.0067907444668
Lampang;Ubon Ratchathani;LINESTRING(99.5103521938 18.2741029435, 104.950118622 15.2036640615);0.00552978951124
Lampang;Udon Thani;LINESTRING(99.5103521938 18.2741029435, 102.840541098 17.512721051);0.00979519145147
Lampang;Uttaradit;LINESTRING(99.5103521938 18.2741029435, 100.431418199 17.7260698659);0.0433255269321
Lampang;Uthai Thani;LINESTRING(99.5103521938 18.2741029435, 99.5807809841 15.3329804403);0.00670527278269
Lampang;Yala;LINESTRING(99.5103521938 18.2741029435, 101.188657942 6.16406279095);0.00127266942412
Lampang;Yasothon;LINESTRING(99.5103521938 18.2741029435, 104.371511185 15.8497001429);0.00281074328545
Lamphun;Amnat Charoen;LINESTRING(98.9674006597 18.0768881064, 104.72915159 15.8623982644);0.00137457044674
Lamphun;Ang Thong;LINESTRING(98.9674006597 18.0768881064, 100.34145623 14.6380639474);0.0099573257468
Lamphun;Phra Nakhon Si Ayutthaya;LINESTRING(98.9674006597 18.0768881064, 100.514170724 14.4207801749);0.0173935285842
Lamphun;Bangkok;LINESTRING(98.9674006597 18.0768881064, 100.557322973 13.7175975701);0.00771518469032
Lamphun;Bueng Kan;LINESTRING(98.9674006597 18.0768881064, 103.722237352 18.0575482114);0.00134228187919
Lamphun;Buriram;LINESTRING(98.9674006597 18.0768881064, 102.967514344 15.1005920882);0.00946142649199
Lamphun;Chonburi;LINESTRING(98.9674006597 18.0768881064, 101.121827441 13.0460828469);0.0105208393549
Lamphun;Chachoengsao;LINESTRING(98.9674006597 18.0768881064, 101.41696414 13.5412867511);0.0115321252059
Lamphun;Chiang Mai;LINESTRING(98.9674006597 18.0768881064, 98.7736976232 18.9084414401);0.0853620229307
Lamphun;Chai Nat;LINESTRING(98.9674006597 18.0768881064, 99.9966639648 15.1889341114);0.0213903743316
Lamphun;Chaiyaphum;LINESTRING(98.9674006597 18.0768881064, 101.950256984 16.1453092103);0.00733496332518
Lamphun;Chumphon;LINESTRING(98.9674006597 18.0768881064, 98.9038728634 10.2984795764);0.00509915014164
Lamphun;Chiang Rai;LINESTRING(98.9674006597 18.0768881064, 99.8463306614 19.7614170952);0.0324967824968
Lamphun;Chanthaburi;LINESTRING(98.9674006597 18.0768881064, 102.128935757 12.7850531428);0.00915662650602
Lamphun;Krabi;LINESTRING(98.9674006597 18.0768881064, 98.8832146297 7.9091448048);0.00444444444444
Lamphun;Khon Kaen;LINESTRING(98.9674006597 18.0768881064, 102.47117486 16.4033200124);0.008876184745
Lamphun;Kamphaeng Phet;LINESTRING(98.9674006597 18.0768881064, 99.4840870778 16.3504084467);0.040777619725
Lamphun;Kanchanaburi;LINESTRING(98.9674006597 18.0768881064, 99.0508269362 14.6142660015);0.0106079151367
Lamphun;Kalasin;LINESTRING(98.9674006597 18.0768881064, 103.623492533 16.5959516038);0.00493096646943
Lamphun;Loei Province;LINESTRING(98.9674006597 18.0768881064, 101.552343004 17.4924428641);0.0110249081258
Lamphun;Lampang;LINESTRING(98.9674006597 18.0768881064, 99.5103521938 18.2741029435);0.122570194384
Lamphun;Lamphun;LINESTRING(98.9674006597 18.0768881064, 98.9674006597 18.0768881064);0.0
Lamphun;Lopburi Province;LINESTRING(98.9674006597 18.0768881064, 100.897002401 15.11760038);0.0100538599641
