uid;polyline;isLeafNode;value
1646;LINESTRING(103.578951032 15.5915513695, 103.462918314 15.5915513695, 103.462918314 15.4755186518, 103.578951032 15.4755186518, 103.578951032 15.5915513695);True;{1.0: 'RoiEt'}
1648;LINESTRING(103.462918314 15.5915513695, 103.404901955 15.5915513695, 103.404901955 15.5335350107, 103.462918314 15.5335350107, 103.462918314 15.5915513695);True;{0.9230769230769231: 'RoiEt'}
1649;LINESTRING(103.404901955 15.5915513695, 103.346885596 15.5915513695, 103.346885596 15.5335350107, 103.404901955 15.5335350107, 103.404901955 15.5915513695);True;{0.7692307692307693: 'RoiEt', 0.23076923076923078: 'Mahasarakham'}
1650;LINESTRING(103.404901955 15.5335350107, 103.346885596 15.5335350107, 103.346885596 15.4755186518, 103.404901955 15.4755186518, 103.404901955 15.5335350107);True;{1.0: 'Mahasarakham'}
1651;LINESTRING(103.462918314 15.5335350107, 103.404901955 15.5335350107, 103.404901955 15.4755186518, 103.462918314 15.4755186518, 103.462918314 15.5335350107);True;{0.7692307692307693: 'RoiEt'}
1653;LINESTRING(103.462918314 15.4755186518, 103.404901955 15.4755186518, 103.404901955 15.4175022929, 103.462918314 15.4175022929, 103.462918314 15.4755186518);True;{0.38461538461538464: 'RoiEt', 0.5384615384615384: 'Surin'}
1654;LINESTRING(103.404901955 15.4755186518, 103.346885596 15.4755186518, 103.346885596 15.4175022929, 103.404901955 15.4175022929, 103.404901955 15.4755186518);True;{0.15384615384615385: 'Surin', 0.07692307692307693: 'RoiEt'}
1655;LINESTRING(103.404901955 15.4175022929, 103.346885596 15.4175022929, 103.346885596 15.359485934, 103.404901955 15.359485934, 103.404901955 15.4175022929);True;{0.9230769230769231: 'Surin'}
1656;LINESTRING(103.462918314 15.4175022929, 103.404901955 15.4175022929, 103.404901955 15.359485934, 103.462918314 15.359485934, 103.462918314 15.4175022929);True;{1.0: 'Surin'}
1658;LINESTRING(103.578951032 15.4755186518, 103.520934673 15.4755186518, 103.520934673 15.4175022929, 103.578951032 15.4175022929, 103.578951032 15.4755186518);True;{0.38461538461538464: 'Surin', 0.6153846153846154: 'RoiEt'}
1659;LINESTRING(103.520934673 15.4755186518, 103.462918314 15.4755186518, 103.462918314 15.4175022929, 103.520934673 15.4175022929, 103.520934673 15.4755186518);True;{0.5384615384615384: 'RoiEt', 0.46153846153846156: 'Surin'}
1660;LINESTRING(103.520934673 15.4175022929, 103.462918314 15.4175022929, 103.462918314 15.359485934, 103.520934673 15.359485934, 103.520934673 15.4175022929);True;{1.0: 'Surin'}
1661;LINESTRING(103.578951032 15.4175022929, 103.520934673 15.4175022929, 103.520934673 15.359485934, 103.578951032 15.359485934, 103.578951032 15.4175022929);True;{1.0: 'Surin'}
1663;LINESTRING(103.811016467 15.5915513695, 103.69498375 15.5915513695, 103.69498375 15.4755186518, 103.811016467 15.4755186518, 103.811016467 15.5915513695);True;{1.0: 'RoiEt'}
1664;LINESTRING(103.69498375 15.5915513695, 103.578951032 15.5915513695, 103.578951032 15.4755186518, 103.69498375 15.4755186518, 103.69498375 15.5915513695);True;{1.0: 'RoiEt'}
1666;LINESTRING(103.69498375 15.4755186518, 103.636967391 15.4755186518, 103.636967391 15.4175022929, 103.69498375 15.4175022929, 103.69498375 15.4755186518);True;{0.5384615384615384: 'Surin', 0.46153846153846156: 'RoiEt'}
1667;LINESTRING(103.636967391 15.4755186518, 103.578951032 15.4755186518, 103.578951032 15.4175022929, 103.636967391 15.4175022929, 103.636967391 15.4755186518);True;{0.7692307692307693: 'Surin', 0.23076923076923078: 'RoiEt'}
1668;LINESTRING(103.636967391 15.4175022929, 103.578951032 15.4175022929, 103.578951032 15.359485934, 103.636967391 15.359485934, 103.636967391 15.4175022929);True;{1.0: 'Surin'}
1669;LINESTRING(103.69498375 15.4175022929, 103.636967391 15.4175022929, 103.636967391 15.359485934, 103.69498375 15.359485934, 103.69498375 15.4175022929);True;{1.0: 'Surin'}
1671;LINESTRING(103.811016467 15.4755186518, 103.753000109 15.4755186518, 103.753000109 15.4175022929, 103.811016467 15.4175022929, 103.811016467 15.4755186518);True;{0.5384615384615384: 'RoiEt', 0.46153846153846156: 'Surin'}
1672;LINESTRING(103.753000109 15.4755186518, 103.69498375 15.4755186518, 103.69498375 15.4175022929, 103.753000109 15.4175022929, 103.753000109 15.4755186518);True;{0.38461538461538464: 'Surin', 0.6153846153846154: 'RoiEt'}
1673;LINESTRING(103.753000109 15.4175022929, 103.69498375 15.4175022929, 103.69498375 15.359485934, 103.753000109 15.359485934, 103.753000109 15.4175022929);True;{1.0: 'Surin'}
1674;LINESTRING(103.811016467 15.4175022929, 103.753000109 15.4175022929, 103.753000109 15.359485934, 103.811016467 15.359485934, 103.811016467 15.4175022929);True;{1.0: 'Surin'}
1676;LINESTRING(103.811016467 15.359485934, 103.578951032 15.359485934, 103.578951032 15.1274204985, 103.811016467 15.1274204985, 103.811016467 15.359485934);True;{1.0: 'Surin'}
1679;LINESTRING(103.578951032 15.359485934, 103.520934673 15.359485934, 103.520934673 15.3014695751, 103.578951032 15.3014695751, 103.578951032 15.359485934);True;{1.0: 'Surin'}
1680;LINESTRING(103.520934673 15.359485934, 103.462918314 15.359485934, 103.462918314 15.3014695751, 103.520934673 15.3014695751, 103.520934673 15.359485934);True;{0.6923076923076923: 'Surin'}
1681;LINESTRING(103.520934673 15.3014695751, 103.462918314 15.3014695751, 103.462918314 15.2434532163, 103.520934673 15.2434532163, 103.520934673 15.3014695751);True;{0.8461538461538461: 'Surin'}
1682;LINESTRING(103.578951032 15.3014695751, 103.520934673 15.3014695751, 103.520934673 15.2434532163, 103.578951032 15.2434532163, 103.578951032 15.3014695751);True;{1.0: 'Surin'}
1684;LINESTRING(103.462918314 15.359485934, 103.404901955 15.359485934, 103.404901955 15.3014695751, 103.462918314 15.3014695751, 103.462918314 15.359485934);True;{0.46153846153846156: 'Surin'}
1685;LINESTRING(103.404901955 15.359485934, 103.346885596 15.359485934, 103.346885596 15.3014695751, 103.404901955 15.3014695751, 103.404901955 15.359485934);True;{0.5384615384615384: 'Burirum', 0.46153846153846156: 'Surin'}
1686;LINESTRING(103.404901955 15.3014695751, 103.346885596 15.3014695751, 103.346885596 15.2434532163, 103.404901955 15.2434532163, 103.404901955 15.3014695751);True;{1.0: 'Burirum'}
1687;LINESTRING(103.462918314 15.3014695751, 103.404901955 15.3014695751, 103.404901955 15.2434532163, 103.462918314 15.2434532163, 103.462918314 15.3014695751);True;{0.23076923076923078: 'Surin'}
1689;LINESTRING(103.462918314 15.2434532163, 103.404901955 15.2434532163, 103.404901955 15.1854368574, 103.462918314 15.1854368574, 103.462918314 15.2434532163);True;{0.6153846153846154: 'Surin'}
1690;LINESTRING(103.404901955 15.2434532163, 103.346885596 15.2434532163, 103.346885596 15.1854368574, 103.404901955 15.1854368574, 103.404901955 15.2434532163);True;{1.0: 'Burirum'}
1691;LINESTRING(103.404901955 15.1854368574, 103.346885596 15.1854368574, 103.346885596 15.1274204985, 103.404901955 15.1274204985, 103.404901955 15.1854368574);True;{1.0: 'Burirum'}
1692;LINESTRING(103.462918314 15.1854368574, 103.404901955 15.1854368574, 103.404901955 15.1274204985, 103.462918314 15.1274204985, 103.462918314 15.1854368574);True;{0.6153846153846154: 'Surin'}
1693;LINESTRING(103.578951032 15.2434532163, 103.462918314 15.2434532163, 103.462918314 15.1274204985, 103.578951032 15.1274204985, 103.578951032 15.2434532163);True;{1.0: 'Surin'}
1695;LINESTRING(103.578951032 15.1274204985, 103.462918314 15.1274204985, 103.462918314 15.0113877807, 103.578951032 15.0113877807, 103.578951032 15.1274204985);True;{1.0: 'Surin'}
1697;LINESTRING(103.462918314 15.1274204985, 103.404901955 15.1274204985, 103.404901955 15.0694041396, 103.462918314 15.0694041396, 103.462918314 15.1274204985);True;{0.6153846153846154: 'Surin'}
1698;LINESTRING(103.404901955 15.1274204985, 103.346885596 15.1274204985, 103.346885596 15.0694041396, 103.404901955 15.0694041396, 103.404901955 15.1274204985);True;{1.0: 'Burirum'}
1699;LINESTRING(103.404901955 15.0694041396, 103.346885596 15.0694041396, 103.346885596 15.0113877807, 103.404901955 15.0113877807, 103.404901955 15.0694041396);True;{1.0: 'Burirum'}
1700;LINESTRING(103.462918314 15.0694041396, 103.404901955 15.0694041396, 103.404901955 15.0113877807, 103.462918314 15.0113877807, 103.462918314 15.0694041396);True;{0.5384615384615384: 'Surin'}
1702;LINESTRING(103.462918314 15.0113877807, 103.404901955 15.0113877807, 103.404901955 14.9533714218, 103.462918314 14.9533714218, 103.462918314 15.0113877807);True;{0.6153846153846154: 'Surin'}
1703;LINESTRING(103.404901955 15.0113877807, 103.346885596 15.0113877807, 103.346885596 14.9533714218, 103.404901955 14.9533714218, 103.404901955 15.0113877807);True;{1.0: 'Burirum'}
1704;LINESTRING(103.404901955 14.9533714218, 103.346885596 14.9533714218, 103.346885596 14.895355063, 103.404901955 14.895355063, 103.404901955 14.9533714218);True;{0.9230769230769231: 'Burirum', 0.07692307692307693: 'Surin'}
1705;LINESTRING(103.462918314 14.9533714218, 103.404901955 14.9533714218, 103.404901955 14.895355063, 103.462918314 14.895355063, 103.462918314 14.9533714218);True;{0.7692307692307693: 'Surin'}
1706;LINESTRING(103.578951032 15.0113877807, 103.462918314 15.0113877807, 103.462918314 14.895355063, 103.578951032 14.895355063, 103.578951032 15.0113877807);True;{1.0: 'Surin'}
1707;LINESTRING(103.811016467 15.1274204985, 103.578951032 15.1274204985, 103.578951032 14.895355063, 103.811016467 14.895355063, 103.811016467 15.1274204985);True;{1.0: 'Surin'}
1710;LINESTRING(104.275147338 15.359485934, 104.159114621 15.359485934, 104.159114621 15.2434532163, 104.275147338 15.2434532163, 104.275147338 15.359485934);True;{1.0: 'Sisaket'}
1712;LINESTRING(104.159114621 15.359485934, 104.101098262 15.359485934, 104.101098262 15.3014695751, 104.159114621 15.3014695751, 104.159114621 15.359485934);True;{1.0: 'Sisaket'}
1713;LINESTRING(104.101098262 15.359485934, 104.043081903 15.359485934, 104.043081903 15.3014695751, 104.101098262 15.3014695751, 104.101098262 15.359485934);True;{0.8461538461538461: 'Sisaket'}
1714;LINESTRING(104.101098262 15.3014695751, 104.043081903 15.3014695751, 104.043081903 15.2434532163, 104.101098262 15.2434532163, 104.101098262 15.3014695751);True;{1.0: 'Sisaket'}
1715;LINESTRING(104.159114621 15.3014695751, 104.101098262 15.3014695751, 104.101098262 15.2434532163, 104.159114621 15.2434532163, 104.159114621 15.3014695751);True;{1.0: 'Sisaket'}
1716;LINESTRING(104.159114621 15.2434532163, 104.043081903 15.2434532163, 104.043081903 15.1274204985, 104.159114621 15.1274204985, 104.159114621 15.2434532163);True;{1.0: 'Sisaket'}
1717;LINESTRING(104.275147338 15.2434532163, 104.159114621 15.2434532163, 104.159114621 15.1274204985, 104.275147338 15.1274204985, 104.275147338 15.2434532163);True;{1.0: 'Sisaket'}
1720;LINESTRING(104.043081903 15.359485934, 103.985065544 15.359485934, 103.985065544 15.3014695751, 104.043081903 15.3014695751, 104.043081903 15.359485934);True;{0.3076923076923077: 'Sisaket'}
