uid;polyline;isLeafNode;value
615;LINESTRING(101.456720317 17.8350481879, 101.360646938 17.8350481879, 101.360646938 17.7450470909, 101.456720317 17.7450470909, 101.456720317 17.8350481879);True;NULL
616;LINESTRING(101.552793697 17.8350481879, 101.456720317 17.8350481879, 101.456720317 17.7450470909, 101.552793697 17.7450470909, 101.552793697 17.8350481879);True;Loei
617;LINESTRING(101.360646938 17.9250492848, 101.168500179 17.9250492848, 101.168500179 17.7450470909, 101.360646938 17.7450470909, 101.360646938 17.9250492848);True;NULL
619;LINESTRING(101.360646938 17.7450470909, 101.264573558 17.7450470909, 101.264573558 17.6550459939, 101.360646938 17.6550459939, 101.360646938 17.7450470909);True;NULL
620;LINESTRING(101.264573558 17.7450470909, 101.168500179 17.7450470909, 101.168500179 17.6550459939, 101.264573558 17.6550459939, 101.264573558 17.7450470909);True;NULL
621;LINESTRING(101.264573558 17.6550459939, 101.168500179 17.6550459939, 101.168500179 17.565044897, 101.264573558 17.565044897, 101.264573558 17.6550459939);True;NULL
622;LINESTRING(101.360646938 17.6550459939, 101.264573558 17.6550459939, 101.264573558 17.565044897, 101.360646938 17.565044897, 101.360646938 17.6550459939);True;Loei
623;LINESTRING(101.552793697 17.7450470909, 101.360646938 17.7450470909, 101.360646938 17.565044897, 101.552793697 17.565044897, 101.552793697 17.7450470909);True;Loei
625;LINESTRING(101.937087215 17.9250492848, 101.744940456 17.9250492848, 101.744940456 17.7450470909, 101.937087215 17.7450470909, 101.937087215 17.9250492848);True;Loei
627;LINESTRING(101.744940456 17.9250492848, 101.648867076 17.9250492848, 101.648867076 17.8350481879, 101.744940456 17.8350481879, 101.744940456 17.9250492848);True;Loei
628;LINESTRING(101.648867076 17.9250492848, 101.552793697 17.9250492848, 101.552793697 17.8350481879, 101.648867076 17.8350481879, 101.648867076 17.9250492848);True;NULL
629;LINESTRING(101.648867076 17.8350481879, 101.552793697 17.8350481879, 101.552793697 17.7450470909, 101.648867076 17.7450470909, 101.648867076 17.8350481879);True;Loei
630;LINESTRING(101.744940456 17.8350481879, 101.648867076 17.8350481879, 101.648867076 17.7450470909, 101.744940456 17.7450470909, 101.744940456 17.8350481879);True;Loei
631;LINESTRING(101.744940456 17.7450470909, 101.552793697 17.7450470909, 101.552793697 17.565044897, 101.744940456 17.565044897, 101.744940456 17.7450470909);True;Loei
632;LINESTRING(101.937087215 17.7450470909, 101.744940456 17.7450470909, 101.744940456 17.565044897, 101.937087215 17.565044897, 101.937087215 17.7450470909);True;Loei
635;LINESTRING(103.474261286 19.0050624485, 103.089967768 19.0050624485, 103.089967768 18.6450580606, 103.474261286 18.6450580606, 103.474261286 19.0050624485);True;NULL
636;LINESTRING(103.089967768 19.0050624485, 102.70567425 19.0050624485, 102.70567425 18.6450580606, 103.089967768 18.6450580606, 103.089967768 19.0050624485);True;NULL
638;LINESTRING(103.089967768 18.6450580606, 102.897821009 18.6450580606, 102.897821009 18.4650558667, 103.089967768 18.4650558667, 103.089967768 18.6450580606);True;NULL
639;LINESTRING(102.897821009 18.6450580606, 102.70567425 18.6450580606, 102.70567425 18.4650558667, 102.897821009 18.4650558667, 102.897821009 18.6450580606);True;NULL
640;LINESTRING(102.897821009 18.4650558667, 102.70567425 18.4650558667, 102.70567425 18.2850536727, 102.897821009 18.2850536727, 102.897821009 18.4650558667);True;NULL
642;LINESTRING(103.089967768 18.4650558667, 102.993894389 18.4650558667, 102.993894389 18.3750547697, 103.089967768 18.3750547697, 103.089967768 18.4650558667);True;Nong Khai
643;LINESTRING(102.993894389 18.4650558667, 102.897821009 18.4650558667, 102.897821009 18.3750547697, 102.993894389 18.3750547697, 102.993894389 18.4650558667);True;NULL
644;LINESTRING(102.993894389 18.3750547697, 102.897821009 18.3750547697, 102.897821009 18.2850536727, 102.993894389 18.2850536727, 102.993894389 18.3750547697);True;NULL
645;LINESTRING(103.089967768 18.3750547697, 102.993894389 18.3750547697, 102.993894389 18.2850536727, 103.089967768 18.2850536727, 103.089967768 18.3750547697);True;NULL
647;LINESTRING(103.474261286 18.6450580606, 103.282114527 18.6450580606, 103.282114527 18.4650558667, 103.474261286 18.4650558667, 103.474261286 18.6450580606);True;NULL
648;LINESTRING(103.282114527 18.6450580606, 103.089967768 18.6450580606, 103.089967768 18.4650558667, 103.282114527 18.4650558667, 103.282114527 18.6450580606);True;NULL
650;LINESTRING(103.282114527 18.4650558667, 103.186041148 18.4650558667, 103.186041148 18.3750547697, 103.282114527 18.3750547697, 103.282114527 18.4650558667);True;NULL
651;LINESTRING(103.186041148 18.4650558667, 103.089967768 18.4650558667, 103.089967768 18.3750547697, 103.186041148 18.3750547697, 103.186041148 18.4650558667);True;NULL
652;LINESTRING(103.186041148 18.3750547697, 103.089967768 18.3750547697, 103.089967768 18.2850536727, 103.186041148 18.2850536727, 103.186041148 18.3750547697);True;NULL
653;LINESTRING(103.282114527 18.3750547697, 103.186041148 18.3750547697, 103.186041148 18.2850536727, 103.282114527 18.2850536727, 103.282114527 18.3750547697);True;Bueng Kan
654;LINESTRING(103.474261286 18.4650558667, 103.282114527 18.4650558667, 103.282114527 18.2850536727, 103.474261286 18.2850536727, 103.474261286 18.4650558667);True;Bueng Kan
656;LINESTRING(102.70567425 19.0050624485, 102.321380732 19.0050624485, 102.321380732 18.6450580606, 102.70567425 18.6450580606, 102.70567425 19.0050624485);True;NULL
657;LINESTRING(102.321380732 19.0050624485, 101.937087215 19.0050624485, 101.937087215 18.6450580606, 102.321380732 18.6450580606, 102.321380732 19.0050624485);True;NULL
659;LINESTRING(102.321380732 18.6450580606, 102.129233973 18.6450580606, 102.129233973 18.4650558667, 102.321380732 18.4650558667, 102.321380732 18.6450580606);True;NULL
660;LINESTRING(102.129233973 18.6450580606, 101.937087215 18.6450580606, 101.937087215 18.4650558667, 102.129233973 18.4650558667, 102.129233973 18.6450580606);True;NULL
662;LINESTRING(102.129233973 18.4650558667, 102.033160594 18.4650558667, 102.033160594 18.3750547697, 102.129233973 18.3750547697, 102.129233973 18.4650558667);True;NULL
663;LINESTRING(102.033160594 18.4650558667, 101.937087215 18.4650558667, 101.937087215 18.3750547697, 102.033160594 18.3750547697, 102.033160594 18.4650558667);True;NULL
664;LINESTRING(102.033160594 18.3750547697, 101.937087215 18.3750547697, 101.937087215 18.2850536727, 102.033160594 18.2850536727, 102.033160594 18.3750547697);True;Loei
665;LINESTRING(102.129233973 18.3750547697, 102.033160594 18.3750547697, 102.033160594 18.2850536727, 102.129233973 18.2850536727, 102.129233973 18.3750547697);True;NULL
666;LINESTRING(102.321380732 18.4650558667, 102.129233973 18.4650558667, 102.129233973 18.2850536727, 102.321380732 18.2850536727, 102.321380732 18.4650558667);True;NULL
667;LINESTRING(102.70567425 18.6450580606, 102.321380732 18.6450580606, 102.321380732 18.2850536727, 102.70567425 18.2850536727, 102.70567425 18.6450580606);True;NULL
670;LINESTRING(102.70567425 18.2850536727, 102.513527491 18.2850536727, 102.513527491 18.1050514788, 102.70567425 18.1050514788, 102.70567425 18.2850536727);True;NULL
671;LINESTRING(102.513527491 18.2850536727, 102.321380732 18.2850536727, 102.321380732 18.1050514788, 102.513527491 18.1050514788, 102.513527491 18.2850536727);True;NULL
673;LINESTRING(102.513527491 18.1050514788, 102.417454112 18.1050514788, 102.417454112 18.0150503818, 102.513527491 18.0150503818, 102.513527491 18.1050514788);True;NULL
674;LINESTRING(102.417454112 18.1050514788, 102.321380732 18.1050514788, 102.321380732 18.0150503818, 102.417454112 18.0150503818, 102.417454112 18.1050514788);True;NULL
675;LINESTRING(102.417454112 18.0150503818, 102.321380732 18.0150503818, 102.321380732 17.9250492848, 102.417454112 17.9250492848, 102.417454112 18.0150503818);True;Nong Khai
676;LINESTRING(102.513527491 18.0150503818, 102.417454112 18.0150503818, 102.417454112 17.9250492848, 102.513527491 17.9250492848, 102.513527491 18.0150503818);True;Nong Khai
677;LINESTRING(102.70567425 18.1050514788, 102.513527491 18.1050514788, 102.513527491 17.9250492848, 102.70567425 17.9250492848, 102.70567425 18.1050514788);True;NULL
680;LINESTRING(102.321380732 18.2850536727, 102.225307353 18.2850536727, 102.225307353 18.1950525758, 102.321380732 18.1950525758, 102.321380732 18.2850536727);True;NULL
681;LINESTRING(102.225307353 18.2850536727, 102.129233973 18.2850536727, 102.129233973 18.1950525758, 102.225307353 18.1950525758, 102.225307353 18.2850536727);True;NULL
682;LINESTRING(102.225307353 18.1950525758, 102.129233973 18.1950525758, 102.129233973 18.1050514788, 102.225307353 18.1050514788, 102.225307353 18.1950525758);True;Nong Khai
683;LINESTRING(102.321380732 18.1950525758, 102.225307353 18.1950525758, 102.225307353 18.1050514788, 102.321380732 18.1050514788, 102.321380732 18.1950525758);True;NULL
685;LINESTRING(102.129233973 18.2850536727, 102.033160594 18.2850536727, 102.033160594 18.1950525758, 102.129233973 18.1950525758, 102.129233973 18.2850536727);True;NULL
686;LINESTRING(102.033160594 18.2850536727, 101.937087215 18.2850536727, 101.937087215 18.1950525758, 102.033160594 18.1950525758, 102.033160594 18.2850536727);True;Loei
687;LINESTRING(102.033160594 18.1950525758, 101.937087215 18.1950525758, 101.937087215 18.1050514788, 102.033160594 18.1050514788, 102.033160594 18.1950525758);True;NULL
688;LINESTRING(102.129233973 18.1950525758, 102.033160594 18.1950525758, 102.033160594 18.1050514788, 102.129233973 18.1050514788, 102.129233973 18.1950525758);True;Loei
690;LINESTRING(102.129233973 18.1050514788, 102.033160594 18.1050514788, 102.033160594 18.0150503818, 102.129233973 18.0150503818, 102.129233973 18.1050514788);True;Nong Khai
691;LINESTRING(102.033160594 18.1050514788, 101.937087215 18.1050514788, 101.937087215 18.0150503818, 102.033160594 18.0150503818, 102.033160594 18.1050514788);True;Loei
692;LINESTRING(102.033160594 18.0150503818, 101.937087215 18.0150503818, 101.937087215 17.9250492848, 102.033160594 17.9250492848, 102.033160594 18.0150503818);True;Loei
693;LINESTRING(102.129233973 18.0150503818, 102.033160594 18.0150503818, 102.033160594 17.9250492848, 102.129233973 17.9250492848, 102.129233973 18.0150503818);True;Udon Thani
695;LINESTRING(102.321380732 18.1050514788, 102.225307353 18.1050514788, 102.225307353 18.0150503818, 102.321380732 18.0150503818, 102.321380732 18.1050514788);True;Nong Khai
696;LINESTRING(102.225307353 18.1050514788, 102.129233973 18.1050514788, 102.129233973 18.0150503818, 102.225307353 18.0150503818, 102.225307353 18.1050514788);True;Nong Khai
697;LINESTRING(102.225307353 18.0150503818, 102.129233973 18.0150503818, 102.129233973 17.9250492848, 102.225307353 17.9250492848, 102.225307353 18.0150503818);True;Udon Thani
698;LINESTRING(102.321380732 18.0150503818, 102.225307353 18.0150503818, 102.225307353 17.9250492848, 102.321380732 17.9250492848, 102.321380732 18.0150503818);True;Udon Thani
700;LINESTRING(102.321380732 17.9250492848, 102.129233973 17.9250492848, 102.129233973 17.7450470909, 102.321380732 17.7450470909, 102.321380732 17.9250492848);True;Udon Thani
702;LINESTRING(102.129233973 17.9250492848, 102.033160594 17.9250492848, 102.033160594 17.8350481879, 102.129233973 17.8350481879, 102.129233973 17.9250492848);True;Udon Thani
703;LINESTRING(102.033160594 17.9250492848, 101.937087215 17.9250492848, 101.937087215 17.8350481879, 102.033160594 17.8350481879, 102.033160594 17.9250492848);True;Loei
704;LINESTRING(102.033160594 17.8350481879, 101.937087215 17.8350481879, 101.937087215 17.7450470909, 102.033160594 17.7450470909, 102.033160594 17.8350481879);True;Loei
705;LINESTRING(102.129233973 17.8350481879, 102.033160594 17.8350481879, 102.033160594 17.7450470909, 102.129233973 17.7450470909, 102.129233973 17.8350481879);True;Udon Thani
707;LINESTRING(102.129233973 17.7450470909, 102.033160594 17.7450470909, 102.033160594 17.6550459939, 102.129233973 17.6550459939, 102.129233973 17.7450470909);True;Udon Thani
708;LINESTRING(102.033160594 17.7450470909, 101.937087215 17.7450470909, 101.937087215 17.6550459939, 102.033160594 17.6550459939, 102.033160594 17.7450470909);True;Loei
709;LINESTRING(102.033160594 17.6550459939, 101.937087215 17.6550459939, 101.937087215 17.565044897, 102.033160594 17.565044897, 102.033160594 17.6550459939);True;Loei
710;LINESTRING(102.129233973 17.6550459939, 102.033160594 17.6550459939, 102.033160594 17.565044897, 102.129233973 17.565044897, 102.129233973 17.6550459939);True;Loei
712;LINESTRING(102.321380732 17.7450470909, 102.225307353 17.7450470909, 102.225307353 17.6550459939, 102.321380732 17.6550459939, 102.321380732 17.7450470909);True;Udon Thani
713;LINESTRING(102.225307353 17.7450470909, 102.129233973 17.7450470909, 102.129233973 17.6550459939, 102.225307353 17.6550459939, 102.225307353 17.7450470909);True;Udon Thani
714;LINESTRING(102.225307353 17.6550459939, 102.129233973 17.6550459939, 102.129233973 17.565044897, 102.225307353 17.565044897, 102.225307353 17.6550459939);True;Nong Bua Lam Phu
715;LINESTRING(102.321380732 17.6550459939, 102.225307353 17.6550459939, 102.225307353 17.565044897, 102.321380732 17.565044897, 102.321380732 17.6550459939);True;Nong Bua Lam Phu
718;LINESTRING(102.70567425 17.9250492848, 102.609600871 17.9250492848, 102.609600871 17.8350481879, 102.70567425 17.8350481879, 102.70567425 17.9250492848);True;NULL
719;LINESTRING(102.609600871 17.9250492848, 102.513527491 17.9250492848, 102.513527491 17.8350481879, 102.609600871 17.8350481879, 102.609600871 17.9250492848);True;Nong Khai
720;LINESTRING(102.609600871 17.8350481879, 102.513527491 17.8350481879, 102.513527491 17.7450470909, 102.609600871 17.7450470909, 102.609600871 17.8350481879);True;Nong Khai
721;LINESTRING(102.70567425 17.8350481879, 102.609600871 17.8350481879, 102.609600871 17.7450470909, 102.70567425 17.7450470909, 102.70567425 17.8350481879);True;Nong Khai
723;LINESTRING(102.513527491 17.9250492848, 102.417454112 17.9250492848, 102.417454112 17.8350481879, 102.513527491 17.8350481879, 102.513527491 17.9250492848);True;Nong Khai
724;LINESTRING(102.417454112 17.9250492848, 102.321380732 17.9250492848, 102.321380732 17.8350481879, 102.417454112 17.8350481879, 102.417454112 17.9250492848);True;Udon Thani
725;LINESTRING(102.417454112 17.8350481879, 102.321380732 17.8350481879, 102.321380732 17.7450470909, 102.417454112 17.7450470909, 102.417454112 17.8350481879);True;Udon Thani
726;LINESTRING(102.513527491 17.8350481879, 102.417454112 17.8350481879, 102.417454112 17.7450470909, 102.513527491 17.7450470909, 102.513527491 17.8350481879);True;Nong Khai
727;LINESTRING(102.513527491 17.7450470909, 102.321380732 17.7450470909, 102.321380732 17.565044897, 102.513527491 17.565044897, 102.513527491 17.7450470909);True;Udon Thani
729;LINESTRING(102.70567425 17.7450470909, 102.609600871 17.7450470909, 102.609600871 17.6550459939, 102.70567425 17.6550459939, 102.70567425 17.7450470909);True;Nong Khai
730;LINESTRING(102.609600871 17.7450470909, 102.513527491 17.7450470909, 102.513527491 17.6550459939, 102.609600871 17.6550459939, 102.609600871 17.7450470909);True;Udon Thani
731;LINESTRING(102.609600871 17.6550459939, 102.513527491 17.6550459939, 102.513527491 17.565044897, 102.609600871 17.565044897, 102.609600871 17.6550459939);True;Udon Thani
732;LINESTRING(102.70567425 17.6550459939, 102.609600871 17.6550459939, 102.609600871 17.565044897, 102.70567425 17.565044897, 102.70567425 17.6550459939);True;Nong Khai
736;LINESTRING(103.474261286 18.2850536727, 103.378187907 18.2850536727, 103.378187907 18.1950525758, 103.474261286 18.1950525758, 103.474261286 18.2850536727);True;Bueng Kan
737;LINESTRING(103.378187907 18.2850536727, 103.282114527 18.2850536727, 103.282114527 18.1950525758, 103.378187907 18.1950525758, 103.378187907 18.2850536727);True;Bueng Kan
738;LINESTRING(103.378187907 18.1950525758, 103.282114527 18.1950525758, 103.282114527 18.1050514788, 103.378187907 18.1050514788, 103.378187907 18.1950525758);True;Nong Khai
739;LINESTRING(103.474261286 18.1950525758, 103.378187907 18.1950525758, 103.378187907 18.1050514788, 103.474261286 18.1050514788, 103.474261286 18.1950525758);True;Bueng Kan
741;LINESTRING(103.282114527 18.2850536727, 103.186041148 18.2850536727, 103.186041148 18.1950525758, 103.282114527 18.1950525758, 103.282114527 18.2850536727);True;Nong Khai
742;LINESTRING(103.186041148 18.2850536727, 103.089967768 18.2850536727, 103.089967768 18.1950525758, 103.186041148 18.1950525758, 103.186041148 18.2850536727);True;NULL
743;LINESTRING(103.186041148 18.1950525758, 103.089967768 18.1950525758, 103.089967768 18.1050514788, 103.186041148 18.1050514788, 103.186041148 18.1950525758);True;Nong Khai
744;LINESTRING(103.282114527 18.1950525758, 103.186041148 18.1950525758, 103.186041148 18.1050514788, 103.282114527 18.1050514788, 103.282114527 18.1950525758);True;Nong Khai
745;LINESTRING(103.282114527 18.1050514788, 103.089967768 18.1050514788, 103.089967768 17.9250492848, 103.282114527 17.9250492848, 103.282114527 18.1050514788);True;Nong Khai
747;LINESTRING(103.474261286 18.1050514788, 103.378187907 18.1050514788, 103.378187907 18.0150503818, 103.474261286 18.0150503818, 103.474261286 18.1050514788);True;Bueng Kan
748;LINESTRING(103.378187907 18.1050514788, 103.282114527 18.1050514788, 103.282114527 18.0150503818, 103.378187907 18.0150503818, 103.378187907 18.1050514788);True;Bueng Kan
749;LINESTRING(103.378187907 18.0150503818, 103.282114527 18.0150503818, 103.282114527 17.9250492848, 103.378187907 17.9250492848, 103.378187907 18.0150503818);True;Nong Khai
750;LINESTRING(103.474261286 18.0150503818, 103.378187907 18.0150503818, 103.378187907 17.9250492848, 103.474261286 17.9250492848, 103.474261286 18.0150503818);True;Sakon Nakhon
752;LINESTRING(103.089967768 18.2850536727, 102.897821009 18.2850536727, 102.897821009 18.1050514788, 103.089967768 18.1050514788, 103.089967768 18.2850536727);True;NULL
753;LINESTRING(102.897821009 18.2850536727, 102.70567425 18.2850536727, 102.70567425 18.1050514788, 102.897821009 18.1050514788, 102.897821009 18.2850536727);True;NULL
754;LINESTRING(102.897821009 18.1050514788, 102.70567425 18.1050514788, 102.70567425 17.9250492848, 102.897821009 17.9250492848, 102.897821009 18.1050514788);True;NULL
756;LINESTRING(103.089967768 18.1050514788, 102.993894389 18.1050514788, 102.993894389 18.0150503818, 103.089967768 18.0150503818, 103.089967768 18.1050514788);True;NULL
757;LINESTRING(102.993894389 18.1050514788, 102.897821009 18.1050514788, 102.897821009 18.0150503818, 102.993894389 18.0150503818, 102.993894389 18.1050514788);True;NULL
758;LINESTRING(102.993894389 18.0150503818, 102.897821009 18.0150503818, 102.897821009 17.9250492848, 102.993894389 17.9250492848, 102.993894389 18.0150503818);True;Nong Khai
759;LINESTRING(103.089967768 18.0150503818, 102.993894389 18.0150503818, 102.993894389 17.9250492848, 103.089967768 17.9250492848, 103.089967768 18.0150503818);True;Nong Khai
762;LINESTRING(103.089967768 17.9250492848, 102.993894389 17.9250492848, 102.993894389 17.8350481879, 103.089967768 17.8350481879, 103.089967768 17.9250492848);True;Udon Thani
763;LINESTRING(102.993894389 17.9250492848, 102.897821009 17.9250492848, 102.897821009 17.8350481879, 102.993894389 17.8350481879, 102.993894389 17.9250492848);True;Nong Khai
764;LINESTRING(102.993894389 17.8350481879, 102.897821009 17.8350481879, 102.897821009 17.7450470909, 102.993894389 17.7450470909, 102.993894389 17.8350481879);True;Udon Thani
765;LINESTRING(103.089967768 17.8350481879, 102.993894389 17.8350481879, 102.993894389 17.7450470909, 103.089967768 17.7450470909, 103.089967768 17.8350481879);True;Udon Thani
767;LINESTRING(102.897821009 17.9250492848, 102.80174763 17.9250492848, 102.80174763 17.8350481879, 102.897821009 17.8350481879, 102.897821009 17.9250492848);True;Nong Khai
768;LINESTRING(102.80174763 17.9250492848, 102.70567425 17.9250492848, 102.70567425 17.8350481879, 102.80174763 17.8350481879, 102.80174763 17.9250492848);True;Nong Khai
769;LINESTRING(102.80174763 17.8350481879, 102.70567425 17.8350481879, 102.70567425 17.7450470909, 102.80174763 17.7450470909, 102.80174763 17.8350481879);True;Nong Khai
770;LINESTRING(102.897821009 17.8350481879, 102.80174763 17.8350481879, 102.80174763 17.7450470909, 102.897821009 17.7450470909, 102.897821009 17.8350481879);True;Udon Thani
772;LINESTRING(102.897821009 17.7450470909, 102.80174763 17.7450470909, 102.80174763 17.6550459939, 102.897821009 17.6550459939, 102.897821009 17.7450470909);True;Udon Thani
773;LINESTRING(102.80174763 17.7450470909, 102.70567425 17.7450470909, 102.70567425 17.6550459939, 102.80174763 17.6550459939, 102.80174763 17.7450470909);True;Nong Khai
774;LINESTRING(102.80174763 17.6550459939, 102.70567425 17.6550459939, 102.70567425 17.565044897, 102.80174763 17.565044897, 102.80174763 17.6550459939);True;Udon Thani
775;LINESTRING(102.897821009 17.6550459939, 102.80174763 17.6550459939, 102.80174763 17.565044897, 102.897821009 17.565044897, 102.897821009 17.6550459939);True;Udon Thani
776;LINESTRING(103.089967768 17.7450470909, 102.897821009 17.7450470909, 102.897821009 17.565044897, 103.089967768 17.565044897, 103.089967768 17.7450470909);True;Udon Thani
779;LINESTRING(103.474261286 17.9250492848, 103.378187907 17.9250492848, 103.378187907 17.8350481879, 103.474261286 17.8350481879, 103.474261286 17.9250492848);True;Sakon Nakhon
780;LINESTRING(103.378187907 17.9250492848, 103.282114527 17.9250492848, 103.282114527 17.8350481879, 103.378187907 17.8350481879, 103.378187907 17.9250492848);True;Nong Khai
781;LINESTRING(103.378187907 17.8350481879, 103.282114527 17.8350481879, 103.282114527 17.7450470909, 103.378187907 17.7450470909, 103.378187907 17.8350481879);True;Udon Thani
782;LINESTRING(103.474261286 17.8350481879, 103.378187907 17.8350481879, 103.378187907 17.7450470909, 103.474261286 17.7450470909, 103.474261286 17.8350481879);True;Sakon Nakhon
784;LINESTRING(103.282114527 17.9250492848, 103.186041148 17.9250492848, 103.186041148 17.8350481879, 103.282114527 17.8350481879, 103.282114527 17.9250492848);True;Udon Thani
785;LINESTRING(103.186041148 17.9250492848, 103.089967768 17.9250492848, 103.089967768 17.8350481879, 103.186041148 17.8350481879, 103.186041148 17.9250492848);True;Nong Khai
786;LINESTRING(103.186041148 17.8350481879, 103.089967768 17.8350481879, 103.089967768 17.7450470909, 103.186041148 17.7450470909, 103.186041148 17.8350481879);True;Udon Thani
787;LINESTRING(103.282114527 17.8350481879, 103.186041148 17.8350481879, 103.186041148 17.7450470909, 103.282114527 17.7450470909, 103.282114527 17.8350481879);True;Udon Thani
788;LINESTRING(103.282114527 17.7450470909, 103.089967768 17.7450470909, 103.089967768 17.565044897, 103.282114527 17.565044897, 103.282114527 17.7450470909);True;Udon Thani
790;LINESTRING(103.474261286 17.7450470909, 103.378187907 17.7450470909, 103.378187907 17.6550459939, 103.474261286 17.6550459939, 103.474261286 17.7450470909);True;Sakon Nakhon
791;LINESTRING(103.378187907 17.7450470909, 103.282114527 17.7450470909, 103.282114527 17.6550459939, 103.378187907 17.6550459939, 103.378187907 17.7450470909);True;Udon Thani
792;LINESTRING(103.378187907 17.6550459939, 103.282114527 17.6550459939, 103.282114527 17.565044897, 103.378187907 17.565044897, 103.378187907 17.6550459939);True;Udon Thani
793;LINESTRING(103.474261286 17.6550459939, 103.378187907 17.6550459939, 103.378187907 17.565044897, 103.474261286 17.565044897, 103.474261286 17.6550459939);True;Sakon Nakhon
799;LINESTRING(100.399913143 20.44508, 100.303839764 20.44508, 100.303839764 20.355078903, 100.399913143 20.355078903, 100.399913143 20.44508);True;NULL
800;LINESTRING(100.303839764 20.44508, 100.207766384 20.44508, 100.207766384 20.355078903, 100.303839764 20.355078903, 100.303839764 20.44508);True;NULL
801;LINESTRING(100.303839764 20.355078903, 100.207766384 20.355078903, 100.207766384 20.2650778061, 100.303839764 20.2650778061, 100.303839764 20.355078903);True;Chiang Rai
802;LINESTRING(100.399913143 20.355078903, 100.303839764 20.355078903, 100.303839764 20.2650778061, 100.399913143 20.2650778061, 100.399913143 20.355078903);True;Chiang Rai
804;LINESTRING(100.207766384 20.44508, 100.111693005 20.44508, 100.111693005 20.355078903, 100.207766384 20.355078903, 100.207766384 20.44508);True;NULL
805;LINESTRING(100.111693005 20.44508, 100.015619625 20.44508, 100.015619625 20.355078903, 100.111693005 20.355078903, 100.111693005 20.44508);True;NULL
806;LINESTRING(100.111693005 20.355078903, 100.015619625 20.355078903, 100.015619625 20.2650778061, 100.111693005 20.2650778061, 100.111693005 20.355078903);True;Chiang Rai
807;LINESTRING(100.207766384 20.355078903, 100.111693005 20.355078903, 100.111693005 20.2650778061, 100.207766384 20.2650778061, 100.207766384 20.355078903);True;NULL
808;LINESTRING(100.207766384 20.2650778061, 100.015619625 20.2650778061, 100.015619625 20.0850756121, 100.207766384 20.0850756121, 100.207766384 20.2650778061);True;Chiang Rai
809;LINESTRING(100.399913143 20.2650778061, 100.207766384 20.2650778061, 100.207766384 20.0850756121, 100.399913143 20.0850756121, 100.399913143 20.2650778061);True;Chiang Rai
811;LINESTRING(100.015619625 20.44508, 99.8234728662 20.44508, 99.8234728662 20.2650778061, 100.015619625 20.2650778061, 100.015619625 20.44508);True;Chiang Rai
813;LINESTRING(99.8234728662 20.44508, 99.7273994867 20.44508, 99.7273994867 20.355078903, 99.8234728662 20.355078903, 99.8234728662 20.44508);True;NULL
814;LINESTRING(99.7273994867 20.44508, 99.6313261073 20.44508, 99.6313261073 20.355078903, 99.7273994867 20.355078903, 99.7273994867 20.44508);True;NULL
815;LINESTRING(99.7273994867 20.355078903, 99.6313261073 20.355078903, 99.6313261073 20.2650778061, 99.7273994867 20.2650778061, 99.7273994867 20.355078903);True;Chiang Rai
816;LINESTRING(99.8234728662 20.355078903, 99.7273994867 20.355078903, 99.7273994867 20.2650778061, 99.8234728662 20.2650778061, 99.8234728662 20.355078903);True;Chiang Rai
817;LINESTRING(99.8234728662 20.2650778061, 99.6313261073 20.2650778061, 99.6313261073 20.0850756121, 99.8234728662 20.0850756121, 99.8234728662 20.2650778061);True;Chiang Rai
818;LINESTRING(100.015619625 20.2650778061, 99.8234728662 20.2650778061, 99.8234728662 20.0850756121, 100.015619625 20.0850756121, 100.015619625 20.2650778061);True;Chiang Rai
819;LINESTRING(100.015619625 20.0850756121, 99.6313261073 20.0850756121, 99.6313261073 19.7250712242, 100.015619625 19.7250712242, 100.015619625 20.0850756121);True;Chiang Rai
820;LINESTRING(100.399913143 20.0850756121, 100.015619625 20.0850756121, 100.015619625 19.7250712242, 100.399913143 19.7250712242, 100.399913143 20.0850756121);True;Chiang Rai
824;LINESTRING(99.6313261073 20.44508, 99.5352527278 20.44508, 99.5352527278 20.355078903, 99.6313261073 20.355078903, 99.6313261073 20.44508);True;NULL
825;LINESTRING(99.5352527278 20.44508, 99.4391793483 20.44508, 99.4391793483 20.355078903, 99.5352527278 20.355078903, 99.5352527278 20.44508);True;Chiang Rai
826;LINESTRING(99.5352527278 20.355078903, 99.4391793483 20.355078903, 99.4391793483 20.2650778061, 99.5352527278 20.2650778061, 99.5352527278 20.355078903);True;NULL
827;LINESTRING(99.6313261073 20.355078903, 99.5352527278 20.355078903, 99.5352527278 20.2650778061, 99.6313261073 20.2650778061, 99.6313261073 20.355078903);True;Chiang Rai
828;LINESTRING(99.4391793483 20.44508, 99.2470325894 20.44508, 99.2470325894 20.2650778061, 99.4391793483 20.2650778061, 99.4391793483 20.44508);True;NULL
830;LINESTRING(99.4391793483 20.2650778061, 99.3431059689 20.2650778061, 99.3431059689 20.1750767091, 99.4391793483 20.1750767091, 99.4391793483 20.2650778061);True;NULL
831;LINESTRING(99.3431059689 20.2650778061, 99.2470325894 20.2650778061, 99.2470325894 20.1750767091, 99.3431059689 20.1750767091, 99.3431059689 20.2650778061);True;Chiang Mai
832;LINESTRING(99.3431059689 20.1750767091, 99.2470325894 20.1750767091, 99.2470325894 20.0850756121, 99.3431059689 20.0850756121, 99.3431059689 20.1750767091);True;Chiang Mai
