uid	polyline	isLeafNode	value
365	LINESTRING(104.434995081 15.4050185697, 104.242848322 15.4050185697, 104.242848322 15.2250163758, 104.434995081 15.2250163758, 104.434995081 15.4050185697)	False	NULL
366	LINESTRING(104.434995081 15.4050185697, 104.338921701 15.4050185697, 104.338921701 15.3150174727, 104.434995081 15.3150174727, 104.434995081 15.4050185697)	True	Yasothon
367	LINESTRING(104.338921701 15.4050185697, 104.242848322 15.4050185697, 104.242848322 15.3150174727, 104.338921701 15.3150174727, 104.338921701 15.4050185697)	True	Yasothon
368	LINESTRING(104.338921701 15.3150174727, 104.242848322 15.3150174727, 104.242848322 15.2250163758, 104.338921701 15.2250163758, 104.338921701 15.3150174727)	True	Si Sa Ket
369	LINESTRING(104.434995081 15.3150174727, 104.338921701 15.3150174727, 104.338921701 15.2250163758, 104.434995081 15.2250163758, 104.434995081 15.3150174727)	True	Si Sa Ket
370	LINESTRING(104.434995081 15.2250163758, 104.242848322 15.2250163758, 104.242848322 15.0450141818, 104.434995081 15.0450141818, 104.434995081 15.2250163758)	True	Si Sa Ket
371	LINESTRING(104.62714184 15.2250163758, 104.434995081 15.2250163758, 104.434995081 15.0450141818, 104.62714184 15.0450141818, 104.62714184 15.2250163758)	True	Si Sa Ket
372	LINESTRING(104.62714184 15.0450141818, 104.242848322 15.0450141818, 104.242848322 14.6850097939, 104.62714184 14.6850097939, 104.62714184 15.0450141818)	True	Si Sa Ket
373	LINESTRING(105.011435358 15.0450141818, 104.62714184 15.0450141818, 104.62714184 14.6850097939, 105.011435358 14.6850097939, 105.011435358 15.0450141818)	False	NULL
374	LINESTRING(105.011435358 15.0450141818, 104.819288599 15.0450141818, 104.819288599 14.8650119879, 105.011435358 14.8650119879, 105.011435358 15.0450141818)	True	Ubon Ratchathani
375	LINESTRING(104.819288599 15.0450141818, 104.62714184 15.0450141818, 104.62714184 14.8650119879, 104.819288599 14.8650119879, 104.819288599 15.0450141818)	False	NULL
376	LINESTRING(104.819288599 15.0450141818, 104.723215219 15.0450141818, 104.723215219 14.9550130848, 104.819288599 14.9550130848, 104.819288599 15.0450141818)	True	Ubon Ratchathani
377	LINESTRING(104.723215219 15.0450141818, 104.62714184 15.0450141818, 104.62714184 14.9550130848, 104.723215219 14.9550130848, 104.723215219 15.0450141818)	True	Si Sa Ket
378	LINESTRING(104.723215219 14.9550130848, 104.62714184 14.9550130848, 104.62714184 14.8650119879, 104.723215219 14.8650119879, 104.723215219 14.9550130848)	True	Si Sa Ket
379	LINESTRING(104.819288599 14.9550130848, 104.723215219 14.9550130848, 104.723215219 14.8650119879, 104.819288599 14.8650119879, 104.819288599 14.9550130848)	True	Si Sa Ket
380	LINESTRING(104.819288599 14.8650119879, 104.62714184 14.8650119879, 104.62714184 14.6850097939, 104.819288599 14.6850097939, 104.819288599 14.8650119879)	True	Si Sa Ket
381	LINESTRING(105.011435358 14.8650119879, 104.819288599 14.8650119879, 104.819288599 14.6850097939, 105.011435358 14.6850097939, 105.011435358 14.8650119879)	True	Ubon Ratchathani
382	LINESTRING(106.548609429 16.1250273455, 105.011435358 16.1250273455, 105.011435358 14.6850097939, 106.548609429 14.6850097939, 106.548609429 16.1250273455)	False	NULL
383	LINESTRING(106.548609429 16.1250273455, 105.780022393 16.1250273455, 105.780022393 15.4050185697, 106.548609429 15.4050185697, 106.548609429 16.1250273455)	True	NULL
384	LINESTRING(105.780022393 16.1250273455, 105.011435358 16.1250273455, 105.011435358 15.4050185697, 105.780022393 15.4050185697, 105.780022393 16.1250273455)	False	NULL
385	LINESTRING(105.780022393 16.1250273455, 105.395728875 16.1250273455, 105.395728875 15.7650229576, 105.780022393 15.7650229576, 105.780022393 16.1250273455)	True	NULL
386	LINESTRING(105.395728875 16.1250273455, 105.011435358 16.1250273455, 105.011435358 15.7650229576, 105.395728875 15.7650229576, 105.395728875 16.1250273455)	False	NULL
387	LINESTRING(105.395728875 16.1250273455, 105.203582116 16.1250273455, 105.203582116 15.9450251515, 105.395728875 15.9450251515, 105.395728875 16.1250273455)	False	NULL
388	LINESTRING(105.395728875 16.1250273455, 105.299655496 16.1250273455, 105.299655496 16.0350262485, 105.395728875 16.0350262485, 105.395728875 16.1250273455)	True	NULL
389	LINESTRING(105.299655496 16.1250273455, 105.203582116 16.1250273455, 105.203582116 16.0350262485, 105.299655496 16.0350262485, 105.299655496 16.1250273455)	True	NULL
390	LINESTRING(105.299655496 16.0350262485, 105.203582116 16.0350262485, 105.203582116 15.9450251515, 105.299655496 15.9450251515, 105.299655496 16.0350262485)	True	Ubon Ratchathani
391	LINESTRING(105.395728875 16.0350262485, 105.299655496 16.0350262485, 105.299655496 15.9450251515, 105.395728875 15.9450251515, 105.395728875 16.0350262485)	True	Ubon Ratchathani
392	LINESTRING(105.203582116 16.1250273455, 105.011435358 16.1250273455, 105.011435358 15.9450251515, 105.203582116 15.9450251515, 105.203582116 16.1250273455)	False	NULL
393	LINESTRING(105.203582116 16.1250273455, 105.107508737 16.1250273455, 105.107508737 16.0350262485, 105.203582116 16.0350262485, 105.203582116 16.1250273455)	True	NULL
394	LINESTRING(105.107508737 16.1250273455, 105.011435358 16.1250273455, 105.011435358 16.0350262485, 105.107508737 16.0350262485, 105.107508737 16.1250273455)	True	Ubon Ratchathani
395	LINESTRING(105.107508737 16.0350262485, 105.011435358 16.0350262485, 105.011435358 15.9450251515, 105.107508737 15.9450251515, 105.107508737 16.0350262485)	True	Ubon Ratchathani
396	LINESTRING(105.203582116 16.0350262485, 105.107508737 16.0350262485, 105.107508737 15.9450251515, 105.203582116 15.9450251515, 105.203582116 16.0350262485)	True	Ubon Ratchathani
397	LINESTRING(105.203582116 15.9450251515, 105.011435358 15.9450251515, 105.011435358 15.7650229576, 105.203582116 15.7650229576, 105.203582116 15.9450251515)	True	Ubon Ratchathani
398	LINESTRING(105.395728875 15.9450251515, 105.203582116 15.9450251515, 105.203582116 15.7650229576, 105.395728875 15.7650229576, 105.395728875 15.9450251515)	True	Ubon Ratchathani
399	LINESTRING(105.395728875 15.7650229576, 105.011435358 15.7650229576, 105.011435358 15.4050185697, 105.395728875 15.4050185697, 105.395728875 15.7650229576)	True	Ubon Ratchathani
400	LINESTRING(105.780022393 15.7650229576, 105.395728875 15.7650229576, 105.395728875 15.4050185697, 105.780022393 15.4050185697, 105.780022393 15.7650229576)	False	NULL
401	LINESTRING(105.780022393 15.7650229576, 105.587875634 15.7650229576, 105.587875634 15.5850207636, 105.780022393 15.5850207636, 105.780022393 15.7650229576)	False	NULL
402	LINESTRING(105.780022393 15.7650229576, 105.683949014 15.7650229576, 105.683949014 15.6750218606, 105.780022393 15.6750218606, 105.780022393 15.7650229576)	True	NULL
403	LINESTRING(105.683949014 15.7650229576, 105.587875634 15.7650229576, 105.587875634 15.6750218606, 105.683949014 15.6750218606, 105.683949014 15.7650229576)	True	Ubon Ratchathani
404	LINESTRING(105.683949014 15.6750218606, 105.587875634 15.6750218606, 105.587875634 15.5850207636, 105.683949014 15.5850207636, 105.683949014 15.6750218606)	True	Ubon Ratchathani
405	LINESTRING(105.780022393 15.6750218606, 105.683949014 15.6750218606, 105.683949014 15.5850207636, 105.780022393 15.5850207636, 105.780022393 15.6750218606)	True	NULL
406	LINESTRING(105.587875634 15.7650229576, 105.395728875 15.7650229576, 105.395728875 15.5850207636, 105.587875634 15.5850207636, 105.587875634 15.7650229576)	True	Ubon Ratchathani
407	LINESTRING(105.587875634 15.5850207636, 105.395728875 15.5850207636, 105.395728875 15.4050185697, 105.587875634 15.4050185697, 105.587875634 15.5850207636)	True	Ubon Ratchathani
408	LINESTRING(105.780022393 15.5850207636, 105.587875634 15.5850207636, 105.587875634 15.4050185697, 105.780022393 15.4050185697, 105.780022393 15.5850207636)	False	NULL
409	LINESTRING(105.780022393 15.5850207636, 105.683949014 15.5850207636, 105.683949014 15.4950196667, 105.780022393 15.4950196667, 105.780022393 15.5850207636)	True	NULL
410	LINESTRING(105.683949014 15.5850207636, 105.587875634 15.5850207636, 105.587875634 15.4950196667, 105.683949014 15.4950196667, 105.683949014 15.5850207636)	True	NULL
411	LINESTRING(105.683949014 15.4950196667, 105.587875634 15.4950196667, 105.587875634 15.4050185697, 105.683949014 15.4050185697, 105.683949014 15.4950196667)	True	Ubon Ratchathani
412	LINESTRING(105.780022393 15.4950196667, 105.683949014 15.4950196667, 105.683949014 15.4050185697, 105.780022393 15.4050185697, 105.780022393 15.4950196667)	True	NULL
413	LINESTRING(105.780022393 15.4050185697, 105.011435358 15.4050185697, 105.011435358 14.6850097939, 105.780022393 14.6850097939, 105.780022393 15.4050185697)	False	NULL
414	LINESTRING(105.780022393 15.4050185697, 105.395728875 15.4050185697, 105.395728875 15.0450141818, 105.780022393 15.0450141818, 105.780022393 15.4050185697)	False	NULL
415	LINESTRING(105.780022393 15.4050185697, 105.587875634 15.4050185697, 105.587875634 15.2250163758, 105.780022393 15.2250163758, 105.780022393 15.4050185697)	True	NULL
416	LINESTRING(105.587875634 15.4050185697, 105.395728875 15.4050185697, 105.395728875 15.2250163758, 105.587875634 15.2250163758, 105.587875634 15.4050185697)	False	NULL
417	LINESTRING(105.587875634 15.4050185697, 105.491802255 15.4050185697, 105.491802255 15.3150174727, 105.587875634 15.3150174727, 105.587875634 15.4050185697)	True	NULL
418	LINESTRING(105.491802255 15.4050185697, 105.395728875 15.4050185697, 105.395728875 15.3150174727, 105.491802255 15.3150174727, 105.491802255 15.4050185697)	True	Ubon Ratchathani
419	LINESTRING(105.491802255 15.3150174727, 105.395728875 15.3150174727, 105.395728875 15.2250163758, 105.491802255 15.2250163758, 105.491802255 15.3150174727)	True	Ubon Ratchathani
420	LINESTRING(105.587875634 15.3150174727, 105.491802255 15.3150174727, 105.491802255 15.2250163758, 105.587875634 15.2250163758, 105.587875634 15.3150174727)	True	Ubon Ratchathani
421	LINESTRING(105.587875634 15.2250163758, 105.395728875 15.2250163758, 105.395728875 15.0450141818, 105.587875634 15.0450141818, 105.587875634 15.2250163758)	False	NULL
422	LINESTRING(105.587875634 15.2250163758, 105.491802255 15.2250163758, 105.491802255 15.1350152788, 105.587875634 15.1350152788, 105.587875634 15.2250163758)	True	NULL
423	LINESTRING(105.491802255 15.2250163758, 105.395728875 15.2250163758, 105.395728875 15.1350152788, 105.491802255 15.1350152788, 105.491802255 15.2250163758)	True	Ubon Ratchathani
424	LINESTRING(105.491802255 15.1350152788, 105.395728875 15.1350152788, 105.395728875 15.0450141818, 105.491802255 15.0450141818, 105.491802255 15.1350152788)	True	Ubon Ratchathani
425	LINESTRING(105.587875634 15.1350152788, 105.491802255 15.1350152788, 105.491802255 15.0450141818, 105.587875634 15.0450141818, 105.587875634 15.1350152788)	True	NULL
426	LINESTRING(105.780022393 15.2250163758, 105.587875634 15.2250163758, 105.587875634 15.0450141818, 105.780022393 15.0450141818, 105.780022393 15.2250163758)	True	NULL
427	LINESTRING(105.395728875 15.4050185697, 105.011435358 15.4050185697, 105.011435358 15.0450141818, 105.395728875 15.0450141818, 105.395728875 15.4050185697)	True	Ubon Ratchathani
428	LINESTRING(105.395728875 15.0450141818, 105.011435358 15.0450141818, 105.011435358 14.6850097939, 105.395728875 14.6850097939, 105.395728875 15.0450141818)	True	Ubon Ratchathani
429	LINESTRING(105.780022393 15.0450141818, 105.395728875 15.0450141818, 105.395728875 14.6850097939, 105.780022393 14.6850097939, 105.780022393 15.0450141818)	False	NULL
430	LINESTRING(105.780022393 15.0450141818, 105.587875634 15.0450141818, 105.587875634 14.8650119879, 105.780022393 14.8650119879, 105.780022393 15.0450141818)	True	NULL
431	LINESTRING(105.587875634 15.0450141818, 105.395728875 15.0450141818, 105.395728875 14.8650119879, 105.587875634 14.8650119879, 105.587875634 15.0450141818)	True	Ubon Ratchathani
432	LINESTRING(105.587875634 14.8650119879, 105.395728875 14.8650119879, 105.395728875 14.6850097939, 105.587875634 14.6850097939, 105.587875634 14.8650119879)	True	Ubon Ratchathani
433	LINESTRING(105.780022393 14.8650119879, 105.587875634 14.8650119879, 105.587875634 14.6850097939, 105.780022393 14.6850097939, 105.780022393 14.8650119879)	True	NULL
434	LINESTRING(106.548609429 15.4050185697, 105.780022393 15.4050185697, 105.780022393 14.6850097939, 106.548609429 14.6850097939, 106.548609429 15.4050185697)	True	NULL
435	LINESTRING(109.622957572 17.565044897, 106.548609429 17.565044897, 106.548609429 14.6850097939, 109.622957572 14.6850097939, 109.622957572 17.565044897)	True	NULL
436	LINESTRING(103.474261286 20.44508, 97.325565 20.44508, 97.325565 14.6850097939, 103.474261286 14.6850097939, 103.474261286 20.44508)	False	NULL
437	LINESTRING(103.474261286 20.44508, 100.399913143 20.44508, 100.399913143 17.565044897, 103.474261286 17.565044897, 103.474261286 20.44508)	False	NULL
438	LINESTRING(103.474261286 20.44508, 101.937087215 20.44508, 101.937087215 19.0050624485, 103.474261286 19.0050624485, 103.474261286 20.44508)	True	NULL
439	LINESTRING(101.937087215 20.44508, 100.399913143 20.44508, 100.399913143 19.0050624485, 101.937087215 19.0050624485, 101.937087215 20.44508)	False	NULL
440	LINESTRING(101.937087215 20.44508, 101.168500179 20.44508, 101.168500179 19.7250712242, 101.937087215 19.7250712242, 101.937087215 20.44508)	True	NULL
441	LINESTRING(101.168500179 20.44508, 100.399913143 20.44508, 100.399913143 19.7250712242, 101.168500179 19.7250712242, 101.168500179 20.44508)	False	NULL
442	LINESTRING(101.168500179 20.44508, 100.784206661 20.44508, 100.784206661 20.0850756121, 101.168500179 20.0850756121, 101.168500179 20.44508)	True	NULL
443	LINESTRING(100.784206661 20.44508, 100.399913143 20.44508, 100.399913143 20.0850756121, 100.784206661 20.0850756121, 100.784206661 20.44508)	False	NULL
444	LINESTRING(100.784206661 20.44508, 100.592059902 20.44508, 100.592059902 20.2650778061, 100.784206661 20.2650778061, 100.784206661 20.44508)	True	NULL
445	LINESTRING(100.592059902 20.44508, 100.399913143 20.44508, 100.399913143 20.2650778061, 100.592059902 20.2650778061, 100.592059902 20.44508)	True	NULL
446	LINESTRING(100.592059902 20.2650778061, 100.399913143 20.2650778061, 100.399913143 20.0850756121, 100.592059902 20.0850756121, 100.592059902 20.2650778061)	False	NULL
447	LINESTRING(100.592059902 20.2650778061, 100.495986522 20.2650778061, 100.495986522 20.1750767091, 100.592059902 20.1750767091, 100.592059902 20.2650778061)	True	NULL
448	LINESTRING(100.495986522 20.2650778061, 100.399913143 20.2650778061, 100.399913143 20.1750767091, 100.495986522 20.1750767091, 100.495986522 20.2650778061)	True	Chiang Rai
449	LINESTRING(100.495986522 20.1750767091, 100.399913143 20.1750767091, 100.399913143 20.0850756121, 100.495986522 20.0850756121, 100.495986522 20.1750767091)	True	Chiang Rai
450	LINESTRING(100.592059902 20.1750767091, 100.495986522 20.1750767091, 100.495986522 20.0850756121, 100.592059902 20.0850756121, 100.592059902 20.1750767091)	True	Chiang Rai
451	LINESTRING(100.784206661 20.2650778061, 100.592059902 20.2650778061, 100.592059902 20.0850756121, 100.784206661 20.0850756121, 100.784206661 20.2650778061)	True	NULL
452	LINESTRING(100.784206661 20.0850756121, 100.399913143 20.0850756121, 100.399913143 19.7250712242, 100.784206661 19.7250712242, 100.784206661 20.0850756121)	False	NULL
453	LINESTRING(100.784206661 20.0850756121, 100.592059902 20.0850756121, 100.592059902 19.9050734182, 100.784206661 19.9050734182, 100.784206661 20.0850756121)	True	NULL
454	LINESTRING(100.592059902 20.0850756121, 100.399913143 20.0850756121, 100.399913143 19.9050734182, 100.592059902 19.9050734182, 100.592059902 20.0850756121)	True	Chiang Rai
455	LINESTRING(100.592059902 19.9050734182, 100.399913143 19.9050734182, 100.399913143 19.7250712242, 100.592059902 19.7250712242, 100.592059902 19.9050734182)	False	NULL
456	LINESTRING(100.592059902 19.9050734182, 100.495986522 19.9050734182, 100.495986522 19.8150723212, 100.592059902 19.8150723212, 100.592059902 19.9050734182)	True	NULL
457	LINESTRING(100.495986522 19.9050734182, 100.399913143 19.9050734182, 100.399913143 19.8150723212, 100.495986522 19.8150723212, 100.495986522 19.9050734182)	True	Chiang Rai
458	LINESTRING(100.495986522 19.8150723212, 100.399913143 19.8150723212, 100.399913143 19.7250712242, 100.495986522 19.7250712242, 100.495986522 19.8150723212)	True	NULL
459	LINESTRING(100.592059902 19.8150723212, 100.495986522 19.8150723212, 100.495986522 19.7250712242, 100.592059902 19.7250712242, 100.592059902 19.8150723212)	True	NULL
460	LINESTRING(100.784206661 19.9050734182, 100.592059902 19.9050734182, 100.592059902 19.7250712242, 100.784206661 19.7250712242, 100.784206661 19.9050734182)	True	NULL
461	LINESTRING(101.168500179 20.0850756121, 100.784206661 20.0850756121, 100.784206661 19.7250712242, 101.168500179 19.7250712242, 101.168500179 20.0850756121)	True	NULL
462	LINESTRING(101.168500179 19.7250712242, 100.399913143 19.7250712242, 100.399913143 19.0050624485, 101.168500179 19.0050624485, 101.168500179 19.7250712242)	False	NULL
463	LINESTRING(101.168500179 19.7250712242, 100.784206661 19.7250712242, 100.784206661 19.3650668364, 101.168500179 19.3650668364, 101.168500179 19.7250712242)	False	NULL
464	LINESTRING(101.168500179 19.7250712242, 100.97635342 19.7250712242, 100.97635342 19.5450690303, 101.168500179 19.5450690303, 101.168500179 19.7250712242)	False	NULL
465	LINESTRING(101.168500179 19.7250712242, 101.072426799 19.7250712242, 101.072426799 19.6350701273, 101.168500179 19.6350701273, 101.168500179 19.7250712242)	True	NULL
466	LINESTRING(101.072426799 19.7250712242, 100.97635342 19.7250712242, 100.97635342 19.6350701273, 101.072426799 19.6350701273, 101.072426799 19.7250712242)	True	NULL
467	LINESTRING(101.072426799 19.6350701273, 100.97635342 19.6350701273, 100.97635342 19.5450690303, 101.072426799 19.5450690303, 101.072426799 19.6350701273)	True	Nan
468	LINESTRING(101.168500179 19.6350701273, 101.072426799 19.6350701273, 101.072426799 19.5450690303, 101.168500179 19.5450690303, 101.168500179 19.6350701273)	True	Nan
469	LINESTRING(100.97635342 19.7250712242, 100.784206661 19.7250712242, 100.784206661 19.5450690303, 100.97635342 19.5450690303, 100.97635342 19.7250712242)	False	NULL
470	LINESTRING(100.97635342 19.7250712242, 100.88028004 19.7250712242, 100.88028004 19.6350701273, 100.97635342 19.6350701273, 100.97635342 19.7250712242)	True	NULL
471	LINESTRING(100.88028004 19.7250712242, 100.784206661 19.7250712242, 100.784206661 19.6350701273, 100.88028004 19.6350701273, 100.88028004 19.7250712242)	True	NULL
472	LINESTRING(100.88028004 19.6350701273, 100.784206661 19.6350701273, 100.784206661 19.5450690303, 100.88028004 19.5450690303, 100.88028004 19.6350701273)	True	Nan
473	LINESTRING(100.97635342 19.6350701273, 100.88028004 19.6350701273, 100.88028004 19.5450690303, 100.97635342 19.5450690303, 100.97635342 19.6350701273)	True	Nan
474	LINESTRING(100.97635342 19.5450690303, 100.784206661 19.5450690303, 100.784206661 19.3650668364, 100.97635342 19.3650668364, 100.97635342 19.5450690303)	True	Nan
475	LINESTRING(101.168500179 19.5450690303, 100.97635342 19.5450690303, 100.97635342 19.3650668364, 101.168500179 19.3650668364, 101.168500179 19.5450690303)	True	Nan
476	LINESTRING(100.784206661 19.7250712242, 100.399913143 19.7250712242, 100.399913143 19.3650668364, 100.784206661 19.3650668364, 100.784206661 19.7250712242)	False	NULL
477	LINESTRING(100.784206661 19.7250712242, 100.592059902 19.7250712242, 100.592059902 19.5450690303, 100.784206661 19.5450690303, 100.784206661 19.7250712242)	True	NULL
478	LINESTRING(100.592059902 19.7250712242, 100.399913143 19.7250712242, 100.399913143 19.5450690303, 100.592059902 19.5450690303, 100.592059902 19.7250712242)	True	NULL
479	LINESTRING(100.592059902 19.5450690303, 100.399913143 19.5450690303, 100.399913143 19.3650668364, 100.592059902 19.3650668364, 100.592059902 19.5450690303)	False	NULL
480	LINESTRING(100.592059902 19.5450690303, 100.495986522 19.5450690303, 100.495986522 19.4550679333, 100.592059902 19.4550679333, 100.592059902 19.5450690303)	True	Phayao
481	LINESTRING(100.495986522 19.5450690303, 100.399913143 19.5450690303, 100.399913143 19.4550679333, 100.495986522 19.4550679333, 100.495986522 19.5450690303)	True	Phayao
482	LINESTRING(100.495986522 19.4550679333, 100.399913143 19.4550679333, 100.399913143 19.3650668364, 100.495986522 19.3650668364, 100.495986522 19.4550679333)	True	Phayao
483	LINESTRING(100.592059902 19.4550679333, 100.495986522 19.4550679333, 100.495986522 19.3650668364, 100.592059902 19.3650668364, 100.592059902 19.4550679333)	True	Nan
484	LINESTRING(100.784206661 19.5450690303, 100.592059902 19.5450690303, 100.592059902 19.3650668364, 100.784206661 19.3650668364, 100.784206661 19.5450690303)	True	Nan
485	LINESTRING(100.784206661 19.3650668364, 100.399913143 19.3650668364, 100.399913143 19.0050624485, 100.784206661 19.0050624485, 100.784206661 19.3650668364)	False	NULL
486	LINESTRING(100.784206661 19.3650668364, 100.592059902 19.3650668364, 100.592059902 19.1850646424, 100.784206661 19.1850646424, 100.784206661 19.3650668364)	True	Nan
487	LINESTRING(100.592059902 19.3650668364, 100.399913143 19.3650668364, 100.399913143 19.1850646424, 100.592059902 19.1850646424, 100.592059902 19.3650668364)	True	Phayao
488	LINESTRING(100.592059902 19.1850646424, 100.399913143 19.1850646424, 100.399913143 19.0050624485, 100.592059902 19.0050624485, 100.592059902 19.1850646424)	True	Phayao
489	LINESTRING(100.784206661 19.1850646424, 100.592059902 19.1850646424, 100.592059902 19.0050624485, 100.784206661 19.0050624485, 100.784206661 19.1850646424)	True	Nan
490	LINESTRING(101.168500179 19.3650668364, 100.784206661 19.3650668364, 100.784206661 19.0050624485, 101.168500179 19.0050624485, 101.168500179 19.3650668364)	True	Nan
491	LINESTRING(101.937087215 19.7250712242, 101.168500179 19.7250712242, 101.168500179 19.0050624485, 101.937087215 19.0050624485, 101.937087215 19.7250712242)	False	NULL
492	LINESTRING(101.937087215 19.7250712242, 101.552793697 19.7250712242, 101.552793697 19.3650668364, 101.937087215 19.3650668364, 101.937087215 19.7250712242)	True	NULL
493	LINESTRING(101.552793697 19.7250712242, 101.168500179 19.7250712242, 101.168500179 19.3650668364, 101.552793697 19.3650668364, 101.552793697 19.7250712242)	False	NULL
494	LINESTRING(101.552793697 19.7250712242, 101.360646938 19.7250712242, 101.360646938 19.5450690303, 101.552793697 19.5450690303, 101.552793697 19.7250712242)	True	NULL
495	LINESTRING(101.360646938 19.7250712242, 101.168500179 19.7250712242, 101.168500179 19.5450690303, 101.360646938 19.5450690303, 101.360646938 19.7250712242)	False	NULL
496	LINESTRING(101.360646938 19.7250712242, 101.264573558 19.7250712242, 101.264573558 19.6350701273, 101.360646938 19.6350701273, 101.360646938 19.7250712242)	True	NULL
497	LINESTRING(101.264573558 19.7250712242, 101.168500179 19.7250712242, 101.168500179 19.6350701273, 101.264573558 19.6350701273, 101.264573558 19.7250712242)	True	NULL
498	LINESTRING(101.264573558 19.6350701273, 101.168500179 19.6350701273, 101.168500179 19.5450690303, 101.264573558 19.5450690303, 101.264573558 19.6350701273)	True	Nan
499	LINESTRING(101.360646938 19.6350701273, 101.264573558 19.6350701273, 101.264573558 19.5450690303, 101.360646938 19.5450690303, 101.360646938 19.6350701273)	True	NULL
500	LINESTRING(101.360646938 19.5450690303, 101.168500179 19.5450690303, 101.168500179 19.3650668364, 101.360646938 19.3650668364, 101.360646938 19.5450690303)	False	NULL
501	LINESTRING(101.360646938 19.5450690303, 101.264573558 19.5450690303, 101.264573558 19.4550679333, 101.360646938 19.4550679333, 101.360646938 19.5450690303)	True	NULL
502	LINESTRING(101.264573558 19.5450690303, 101.168500179 19.5450690303, 101.168500179 19.4550679333, 101.264573558 19.4550679333, 101.264573558 19.5450690303)	True	Nan
503	LINESTRING(101.264573558 19.4550679333, 101.168500179 19.4550679333, 101.168500179 19.3650668364, 101.264573558 19.3650668364, 101.264573558 19.4550679333)	True	Nan
504	LINESTRING(101.360646938 19.4550679333, 101.264573558 19.4550679333, 101.264573558 19.3650668364, 101.360646938 19.3650668364, 101.360646938 19.4550679333)	True	Nan
505	LINESTRING(101.552793697 19.5450690303, 101.360646938 19.5450690303, 101.360646938 19.3650668364, 101.552793697 19.3650668364, 101.552793697 19.5450690303)	True	NULL
506	LINESTRING(101.552793697 19.3650668364, 101.168500179 19.3650668364, 101.168500179 19.0050624485, 101.552793697 19.0050624485, 101.552793697 19.3650668364)	False	NULL
507	LINESTRING(101.552793697 19.3650668364, 101.360646938 19.3650668364, 101.360646938 19.1850646424, 101.552793697 19.1850646424, 101.552793697 19.3650668364)	False	NULL
508	LINESTRING(101.552793697 19.3650668364, 101.456720317 19.3650668364, 101.456720317 19.2750657394, 101.552793697 19.2750657394, 101.552793697 19.3650668364)	True	NULL
509	LINESTRING(101.456720317 19.3650668364, 101.360646938 19.3650668364, 101.360646938 19.2750657394, 101.456720317 19.2750657394, 101.456720317 19.3650668364)	True	Nan
510	LINESTRING(101.456720317 19.2750657394, 101.360646938 19.2750657394, 101.360646938 19.1850646424, 101.456720317 19.1850646424, 101.456720317 19.2750657394)	True	NULL
511	LINESTRING(101.552793697 19.2750657394, 101.456720317 19.2750657394, 101.456720317 19.1850646424, 101.552793697 19.1850646424, 101.552793697 19.2750657394)	True	NULL
512	LINESTRING(101.360646938 19.3650668364, 101.168500179 19.3650668364, 101.168500179 19.1850646424, 101.360646938 19.1850646424, 101.360646938 19.3650668364)	True	Nan
513	LINESTRING(101.360646938 19.1850646424, 101.168500179 19.1850646424, 101.168500179 19.0050624485, 101.360646938 19.0050624485, 101.360646938 19.1850646424)	True	Nan
514	LINESTRING(101.552793697 19.1850646424, 101.360646938 19.1850646424, 101.360646938 19.0050624485, 101.552793697 19.0050624485, 101.552793697 19.1850646424)	True	NULL
515	LINESTRING(101.937087215 19.3650668364, 101.552793697 19.3650668364, 101.552793697 19.0050624485, 101.937087215 19.0050624485, 101.937087215 19.3650668364)	True	NULL
516	LINESTRING(101.937087215 19.0050624485, 100.399913143 19.0050624485, 100.399913143 17.565044897, 101.937087215 17.565044897, 101.937087215 19.0050624485)	False	NULL
517	LINESTRING(101.937087215 19.0050624485, 101.168500179 19.0050624485, 101.168500179 18.2850536727, 101.937087215 18.2850536727, 101.937087215 19.0050624485)	False	NULL
518	LINESTRING(101.937087215 19.0050624485, 101.552793697 19.0050624485, 101.552793697 18.6450580606, 101.937087215 18.6450580606, 101.937087215 19.0050624485)	True	NULL
519	LINESTRING(101.552793697 19.0050624485, 101.168500179 19.0050624485, 101.168500179 18.6450580606, 101.552793697 18.6450580606, 101.552793697 19.0050624485)	False	NULL
520	LINESTRING(101.552793697 19.0050624485, 101.360646938 19.0050624485, 101.360646938 18.8250602545, 101.552793697 18.8250602545, 101.552793697 19.0050624485)	True	NULL
521	LINESTRING(101.360646938 19.0050624485, 101.168500179 19.0050624485, 101.168500179 18.8250602545, 101.360646938 18.8250602545, 101.360646938 19.0050624485)	False	NULL
522	LINESTRING(101.360646938 19.0050624485, 101.264573558 19.0050624485, 101.264573558 18.9150613515, 101.360646938 18.9150613515, 101.360646938 19.0050624485)	True	Nan
523	LINESTRING(101.264573558 19.0050624485, 101.168500179 19.0050624485, 101.168500179 18.9150613515, 101.264573558 18.9150613515, 101.264573558 19.0050624485)	True	Nan
524	LINESTRING(101.264573558 18.9150613515, 101.168500179 18.9150613515, 101.168500179 18.8250602545, 101.264573558 18.8250602545, 101.264573558 18.9150613515)	True	Nan
525	LINESTRING(101.360646938 18.9150613515, 101.264573558 18.9150613515, 101.264573558 18.8250602545, 101.360646938 18.8250602545, 101.360646938 18.9150613515)	True	NULL
526	LINESTRING(101.360646938 18.8250602545, 101.168500179 18.8250602545, 101.168500179 18.6450580606, 101.360646938 18.6450580606, 101.360646938 18.8250602545)	False	NULL
