,Amnat Charoen,Ang Thong,Phra Nakhon Si Ayutthaya,Bangkok,Bueng Kan,Buriram,Chonburi,Chachoengsao,Chiang Mai,Chai Nat,Chaiyaphum,Chumphon,Chiang Rai,Chanthaburi,Krabi,Khon Kaen,Kamphaeng Phet,Kanchanaburi,Kalasin,Loei Province,Lampang,Lamphun,Lopburi Province,Mukdahan,Maha Sarakham,Mae Hong Son,Nan,Nonthaburi,Nong Bua Lam Phu,Nong Khai,Nakhon Ratchasima,Nakhon Phanom,Nakhon Pathom,Nakhon Si Thammarat,Nakhon Sawan,Narathiwat,Nakhon Nayok,Phetchaburi,Phichit,Prachuap Khiri Khan,Phuket,Phatthalung,Phitsanulok,Phang Nga,Phetchabun,Phrae,Prachinburi,Pathum Thani,Pattani,Phayao,Ratchaburi,Roi Et,Ranong,Rayong,Sing Buri,Songkhla,Samut Songkhram,Samut Sakhon,Sa Kaeo,Surat Thani,Sakon Nakhon,Suphan Buri,Samut Prakan,Saraburi,Surin,Sisaket,Sukhothai,Satun,Tak,Trang,Trat,Ubon Ratchathani,Udon Thani,Uttaradit,Uthai Thani,Yala,Yasothon
Chiang Rai,0.000102932094227,0.000625436350943,0.00799385705035,0.0313784614477,2.93670663035e-05,0.00124514910661,0.0161174769917,0.00256892016534,0.160197295106,0.000869628763519,0.000366858967903,0.00101483558203,0.0,0.0184807936486,0.00575802827891,0.0177953488801,0.0127274158123,0.0119041303021,0.00082283326536,0.00265729349736,0.100707869225,0.05187963211,0.0230781895361,5.87358575068e-05,0.00572566711461,0.0114692186411,0.016621386378,0.0642738303867,0.000631354843446,0.00373783861122,0.014304907927,0.000394936199852,0.0252676019073,0.00256889637357,0.0635408486555,0.00101215317251,0.00509273856361,0.0323559495397,0.0267486950037,0.0368626030251,0.00993449363452,0.000153194096921,0.100025572645,0.00191859963784,0.00942258297975,0.0911067179259,0.00322592259226,0.0512082463022,0.00122826770387,0.306568167996,0.00399606717993,0.00297810852797,0.0006540751084,0.0419939316279,0.0455155173465,0.00728719766213,0.0127623047346,0.020046818472,0.00918568734914,0.00427821785487,0.000727435510044,0.0195581850685,0.0600329499832,0.0112531073842,0.00271672902958,0.00233649434477,0.0132021896315,0.00201335477049,0.0127732334466,0.00318964132958,0.00536448624728,0.00385765761522,0.00562430345831,0.0837563848233,0.00461143695015,0.000549297631429,0.000482851457333
Chanthaburi,0.00159306133286,0.0152912430047,0.0579665220087,0.0609715576528,0.0002608922515,0.0330565726368,0.095950209209,0.0777283177616,0.0223682431991,0.00964312206379,0.0111251936347,0.00396793262612,0.0184807936486,0.0,0.00502329349808,0.00656207809606,0.0165942553705,0.0267044826697,0.00951810436635,0.00969177889221,0.0055513825642,0.0129577807519,0.0309033280507,0.00340225071971,0.00356031841785,0.00364409353173,0.00772776572668,0.0302989640921,0.00940438871473,0.00441683919945,0.0149032861698,0.00529865125241,0.0256886709321,0.00669472073451,0.0145004697776,0.000935294617805,0.0235250186706,0.0194713388335,0.010826388348,0.0289922166604,0.00601087969224,0.00210236920838,0.0136083767991,0.00635723562786,0.0137421329176,0.00411971404338,0.0393286394993,0.0215360319175,0.00352632442185,0.00730236502403,0.0116557204249,0.0071820318621,0.000874125874126,0.134126174308,0.034508502696,0.0059071047095,0.0467961728037,0.0439181798294,0.0447445493004,0.00969107234682,0.00558567438804,0.0255691013054,0.0200906299671,0.0392425760852,0.0128136679124,0.00434858236215,0.0068889703188,0.00619332006193,0.0110649141631,0.00394197414065,0.0904611746157,0.00323385907183,0.00766314759711,0.00644560624508,0.0141587092526,0.00168293503871,0.00525788683025
Krabi,0.00378583017847,0.00274943483839,0.0141769055429,0.0134815124477,0.000133058346085,0.00349218517099,0.00848366235534,0.00721040189125,0.0168547246634,0.000507195840994,0.00184791130026,0.00714466363177,0.00575802827891,0.00502329349808,0.0,0.00546563807795,0.00463419443897,0.0105869481272,0.00370390251758,0.00332101595023,0.00201058082198,0.00748801916933,0.0179766864847,0.000532445923461,0.000804040587063,0.018421692607,0.00245204882302,0.00877014073017,0.000330731578251,0.000784629739588,0.00382945665585,0.00138007176373,0.00732452037629,0.0159331124783,0.00413685152057,0.00262071676604,0.00275709953129,0.00890564023882,0.00444146994403,0.015534081463,0.117101886792,0.0258987243912,0.0055450966969,0.0832640949555,0.00557913308855,0.00271940667491,0.00160079487746,0.00654406496298,0.0067679734389,0.00249496981891,0.00811198309689,0.00169014084507,0.00341594105827,0.00644435064021,0.00445671960329,0.0444927721632,0.0120035635579,0.0083816317432,0.00410891696308,0.0581187866429,0.00150953753259,0.0037848428177,0.0110687794037,0.0106133101348,0.00182081079634,0.00015434004198,0.00717326646061,0.0278226530246,0.0051315291957,0.0745193895752,0.00831496694049,0.000565869371232,0.00263088162925,0.00359568517779,0.00183289091139,0.00253312548714,0.00122131516359
Khon Kaen,0.00112636150398,0.000490106683687,0.00851002567404,0.04554248195,0.00544616673649,0.0182017096951,0.0350440162438,0.00706493506494,0.0220585806128,0.000436230053955,0.0167912148,0.00115832329835,0.0177953488801,0.00656207809606,0.00546563807795,0.0,0.0106523607041,0.0179275370932,0.11862533224,0.0950566304861,0.00692920298489,0.00978359180252,0.0221080594525,0.0260673356689,0.19315516649,0.000874592519394,0.00394806008209,0.0572421848926,0.0270019948703,0.0823937554206,0.132584115158,0.0286623837817,0.022472894012,0.00860832137733,0.0109108382878,0.000196184782985,0.0154052665247,0.0312108983984,0.00808755205286,0.0525909550037,0.00669763121226,0.00556400331767,0.0288503763315,0.00619751201329,0.0438164698444,0.00802303844794,0.0216632045107,0.0494930254522,0.000195137629422,0.005062947575,0.008223803792,0.160311035364,0.000196916518979,0.0447422057088,0.0128329971482,0.00586352510826,0.0269923873292,0.0156807227614,0.00378679541008,0.00865792169703,0.0314770779185,0.0145084101246,0.0391522908962,0.0707405688674,0.0160287863919,0.0487230537561,0.00444217802708,0.000395435544006,0.00707386141052,0.000479506793013,0.0169158099472,0.061363089861,0.23982929164,0.0105426990673,0.00747363435793,0.000714779801706,0.0395155312179
Kamphaeng Phet,0.0,0.0061919504644,0.0151521729692,0.0215291606549,0.0,0.00405457587849,0.0144335761869,0.0180461565157,0.0508375473362,0.0141374837873,0.00181616385834,0.00352689255574,0.0127274158123,0.0165942553705,0.00463419443897,0.0106523607041,0.0,0.00544690341396,0.000559179869525,0.00372079178449,0.00975627943973,0.0221664575491,0.0414053645637,0.000424448217317,0.000584824428241,0.00250941028858,0.00607404550713,0.00907550161282,0.000419111483655,0.00150617788216,0.0065905834692,0.000983477576711,0.00814944062404,0.00176397953784,0.0737270562937,0.000954458685574,0.00517033377377,0.0111637217539,0.0472981252298,0.0147658007106,0.00175916663792,0.00150943396226,0.0900437748142,0.00409796077666,0.0171251452925,0.00789343857918,0.00295479168719,0.00962153041137,0.00826659777835,0.0110348941247,0.00147547842939,0.00278730703259,0.00501145475372,0.0117912511828,0.154343144293,0.000883257698048,0.00948640035574,0.00714678394722,0.00190589636689,0.00490663109756,0.000862068965517,0.0210784313725,0.00291618931425,0.0369364475828,0.000745087082053,0.000327452826327,0.036641051342,0.000434216239687,0.0660925295414,0.00108512177478,0.00205879930824,0.000142904777783,0.00153531218014,0.0158361486486,0.0634942032893,0.00187692720204,0.000525624178712
Kanchanaburi,0.00067035361153,0.0122128676853,0.0500963041029,0.0860710494651,0.000940213483767,0.0122405534859,0.0504116737367,0.0339123839792,0.0198151320938,0.00453067533714,0.0057109948649,0.0072652065546,0.0119041303021,0.0267044826697,0.0105869481272,0.0179275370932,0.00544690341396,0.0,0.00647458724506,0.0100115359262,0.00708329695276,0.0151971701821,0.0326313160743,0.00527689829473,0.0039415465355,0.00839651926111,0.00571696344892,0.057683621708,0.00380815718307,0.00719453295657,0.0194684991376,0.00350196393924,0.129137642928,0.00797010086455,0.0154972131062,0.00114460129721,0.0240907622159,0.0527004422067,0.00534155110426,0.0665064507969,0.00779697678513,0.00248125857882,0.0133691509964,0.00457094387635,0.0111357642232,0.00643076529306,0.0161939440399,0.0332976923813,0.00122275385433,0.00452407453951,0.0834292069336,0.00683980631836,0.00227714523743,0.032631243019,0.0165813606313,0.00658226686849,0.0925047648597,0.0494422424713,0.00856119960567,0.0137280272667,0.00232922372595,0.0840741681483,0.0331632776655,0.0319808507299,0.00819634174577,0.00223245824738,0.00663333498342,0.00441599682445,0.0134673836801,0.00405152711407,0.0133688671414,0.00178191096771,0.00849440305223,0.00785825849278,0.00745632722625,0.00135317997294,0.00279735327344
Kalasin,0.00288961664419,0.00251739967422,0.00994623655914,0.00525761384572,0.0103073463268,0.0105989110708,0.00563432318847,0.0060663507109,0.0030747335963,0.00212210251388,0.00855850348453,0.0186325340246,0.00082283326536,0.00951810436635,0.00370390251758,0.11862533224,0.000559179869525,0.00647458724506,0.0,0.0221606648199,0.000477819132884,0.00314076330066,0.0148415227235,0.068159302556,0.0359741575547,0.00154973231896,0.00125800548948,0.00433737602564,0.00550357732526,0.00269692923899,0.00967429861335,0.0358361774744,0.00158371518466,0.00093080980453,0.00416459710389,0.00106100795756,0.0113171355499,0.00555632452099,0.000582835494682,0.010152284264,0.00403640099809,0.0007965588657,0.00330452465684,0.00314538676608,0.00925844281809,0.00466162996303,0.00532040671554,0.00505150469437,0.000163265306122,0.0034170061769,0.0020362870936,0.0675192777882,0.00131282820705,0.00907791555607,0.0251450676983,0.00279787747226,0.0162553191489,0.00823620823621,0.00089219330855,0.000618461062722,0.0314867822866,0.00655379574003,0.00332204305648,0.0407350689127,0.00287642438323,0.00180473633242,0.00315623356128,0.00897041103227,0.00290827740492,0.00105804111245,0.00258101519931,0.00127738780277,0.0146587050697,0.00468058191018,0.0165356908972,0.000172651933702,0.0122824974411
Loei Province,0.00632271117855,0.00105130361648,0.00379813241003,0.00898684501391,0.00879583746283,0.0053666184274,0.0131054699908,0.00300800343772,0.00982234145745,0.0011259993244,0.0106568672485,0.00601001669449,0.00265729349736,0.00969177889221,0.00332101595023,0.0950566304861,0.00372079178449,0.0100115359262,0.0221606648199,0.0,0.00444151597237,0.0197161488301,0.0593310989089,0.0215782210513,0.0124624139559,0.00437971073538,0.0174182139699,0.0150237384145,0.0612271203919,0.0127399738667,0.0118639236463,0.00698174006445,0.0145970644131,0.00942017216177,0.0132263130344,0.000237783854476,0.0158652005033,0.0125802795618,0.00386140680442,0.0249196397314,0.0114873035067,0.00310903841883,0.0348842560633,0.0251714182606,0.121484992101,0.0144366861672,0.0201214538204,0.0102254673292,0.000901916572717,0.00513106525376,0.00280063768366,0.0219053523455,0.00198142414861,0.0142972564724,0.0431597023469,0.00473737194291,0.0306537598204,0.0232921275211,0.00551373131163,0.0126541799909,0.0267569971943,0.0250147338092,0.00644084914254,0.0401578310953,0.0134648370497,0.0024362450391,0.00855033035367,0.0046875,0.00531914893617,0.0017095843573,0.00968504537482,0.00308984126235,0.0376249662253,0.0282692307692,0.00145283862316,0.00175849941383,0.00672229949003
Lampang,0.000184935668807,0.00189280991521,0.0125347091439,0.0345705540491,2.6350808311e-05,0.00338697026597,0.0193545820808,0.00592397756104,0.230746423542,0.00146334452618,0.00180622511671,0.00071668708139,0.100707869225,0.0055513825642,0.00201058082198,0.00692920298489,0.00975627943973,0.00708329695276,0.000477819132884,0.00444151597237,0.0,0.488521579431,0.0137683916015,0.000250388761498,0.006168761124,0.0324558719855,0.0148647956571,0.0451109002974,0.000421279900999,0.00286769619125,0.00412941176471,0.00030385900942,0.0189549711442,0.00287651016784,0.139520372965,0.000157565094079,0.00384901623331,0.0263774366781,0.0116888720369,0.0373375949525,0.00272524230068,0.000130238858066,0.0491042884877,0.00111345893488,0.0165085271318,0.0715872120244,0.00215618380833,0.0652455809086,0.000143556280587,0.0783426358928,0.0208262632397,0.00116656754655,0.000976575387661,0.0501880148673,0.0859798824593,0.00202983662771,0.0171350324443,0.00589177922094,0.00739494483136,0.00431097063849,0.000459358831778,0.0525844227954,0.0310473241558,0.00963997166833,0.00052808268266,0.000278841307122,0.052576278036,0.00153992249057,0.155275169346,0.00038908991868,0.0306138029316,0.0017043145378,0.00411911020163,0.0607355327204,0.000900195694716,0.000327748498912,0.000209347359606
Lamphun,0.00074794315632,0.006217237596,0.0116220971911,0.0213630916436,0.000582156891282,0.0137536193735,0.0174243332196,0.0182530860586,0.338383779566,0.00726744186047,0.00807871569135,0.00608493008804,0.05187963211,0.0129577807519,0.00748801916933,0.00978359180252,0.0221664575491,0.0151971701821,0.00314076330066,0.0197161488301,0.488521579431,0.0,0.0213485679922,0.000727802037846,0.000810959177563,0.0170434370931,0.0160762131587,0.00707850121619,0.00201409869084,0.00110279031596,0.00217830565275,0.00110319927791,0.00785000515092,0.00179500987255,0.0235936002359,0.000139977603583,0.0049956433343,0.00733298689301,0.0079662039831,0.00781860828772,0.00145813081516,0.000386448537936,0.0221098265896,0.000991571641051,0.0078727882142,0.0155081555834,0.00392038600724,0.00626180469295,0.000789058390321,0.0171817133143,0.00219118656072,0.00124398290876,0.000586596275114,0.00821737701326,0.0256276150628,0.000888562061464,0.0255920550038,0.00893106335473,0.00256285086649,0.00311990016319,0.000655642165076,0.0223880597015,0.00315308605194,0.00917062721735,0.00161412837068,0.000536524969047,0.0130072262368,0.00861008610086,0.0471991181481,0.00383853392769,0.00360466091039,0.00038206218062,0.0057677633646,0.0382200682895,0.00365296803653,0.000962861072902,0.00229698689366
